Slovo;Pád;Slovo2;Pád2
cisár;nominatív;;nominatív
Karol;nominatív;;nominatív
VI;;;
.;;;
financoval;;;
vydávanie;akuzatív;;akuzatív
jeho;genitív;;genitív
vlastivedných;genitív;;genitív
prác;genitív;;genitív
.;;;
Vysoká;nominatív;;nominatív
katolícka;nominatív;;nominatív
cirkevná;nominatív;;nominatív
hierarcha;nominatív;;nominatív
mnohonárodného;genitív;;genitív
Uhorska;genitív;;genitív
vydávanie;akuzatív;;akuzatív
historických;genitív;;genitív
prameňov;genitív;;genitív
podporovala;;;
.;;;
Pri;;;
príležitosti;lokál;;lokál
tristého;genitív;;genitív
výročia;genitív;;genitív
jeho;genitív;;genitív
narodenia;genitív;;genitív
zaradili;;;
jeho;nominatív;;akuzatív
meno;nominatív;;akuzatív
do;;;
kalendára;genitív;;genitív
UNESCO;genitív;;nominatív
na;;;
rok;akuzatív;;akuzatív
1984;;;
.;;;
V;;;
jeho;lokál;;lokál
rodisku;lokál;;lokál
je;;;
pomník;nominatív;;nominatív
od;;;
J;;;
.;;;
Kulicha;genitív;;genitív
.;;;
Pochádzal;;;
z;;;
Porbandaru;genitív;;genitív
.;;;
Jeho;nominatív;;nominatív
stúpenci;nominatív;;nominatív
v;;;
ňom;lokál;;lokál
videli;;;
svätca;akuzatív;;akuzatív
.;;;
Fridman;nominatív;;nominatív
predpovedal;;;
nestacionárne;akuzatív;;akuzatív
modely;akuzatív;;akuzatív
vesmíru;genitív;;genitív
.;;;
Jednoduché;nominatív;;nominatív
je;;;
stále;;;nominatív
a;;;
nemenné;nominatív;;nominatív
";";;;
prislúcha;;;
ideám;datív;;datív
.;;;
Bél;nominatív;;nominatív
je;;;
hrdinom;inštrumentál;;inštrumentál
divadelnej;genitív;;genitív
hry;genitív;;genitív
Jána;genitív;;genitív
Soloviča;genitív;;genitív
Zvon;nominatív;;nominatív
bez;;;
veže;genitív;;genitív
a;;;
knihy;genitív;;genitív
J;;;
.;;;
Fraňa;genitív;;genitív
Múdry;nominatív;;nominatív
Matej;nominatív;;nominatív
.;;;
Zaoberali;;;
sa;;;
históriou;inštrumentál;;inštrumentál
,;;;
geografiou;inštrumentál;;inštrumentál
,;;;
národopisom;inštrumentál;;inštrumentál
,;;;
uhorskou;inštrumentál;;inštrumentál
literatúrou;inštrumentál;;inštrumentál
a;;;
kultúrou;inštrumentál;;inštrumentál
,;;;
jazykovedou;inštrumentál;;inštrumentál
,;;;
ekonomikou;inštrumentál;;inštrumentál
a;;;
prírodnými;inštrumentál;;inštrumentál
vedami;inštrumentál;;inštrumentál
.;;;
George;nominatív;;nominatív
Walker;nominatív;;nominatív
Bush;nominatív;;nominatív
Bush;nominatív;;nominatív
sa;;;
stal;;;
prezidentom;inštrumentál;;inštrumentál
,;;;
keď;;;
vo;;;
volebnom;lokál;;lokál
boji;lokál;;lokál
porazil;;;
viceprezidenta;akuzatív;;akuzatív
Ala;genitív;;akuzatív
Gorea;genitív;;akuzatív
z;;;
Demokratickej;genitív;;genitív
strany;genitív;;genitív
v;;;
obzvlášť;lokál;;
kontroverzných;genitív;;lokál
voľbách;genitív;;lokál
.;;;
Bush;;;nominatív
je;;;
synom;inštrumentál;;inštrumentál
Georga;genitív;;genitív
H;;;
.;;;
W;;;
.;;;
Busha;genitív;;genitív
a;;;
Barbary;genitív;;genitív
Bushovej;genitív;;genitív
.;;;
Hral;;;
bejzbal;akuzatív;;akuzatív
a;;;
ragby;akuzatív;;akuzatív
v;;;
juniorskom;lokál;;lokál
a;;;
seniorskom;lokál;;lokál
mužstve;lokál;;lokál
.;;;
Dostal;;;
titul;akuzatív;;akuzatív
„;;;
Bakalára;genitív;;genitív
filozofických;genitív;;genitív
vied;genitív;;genitív
”;;;
z;;;
histórie;genitív;;genitív
v;;;
roku;lokál;;lokál
1968;;;
.;;;
Po;;;
promócii;lokál;;lokál
z;;;
Yale;genitív;;genitív
nastúpil;;;
v;;;
roku;lokál;;lokál
1968;;;
na;;;
vojenskú;akuzatív;;akuzatív
službu;akuzatív;;akuzatív
v;;;
texaskej;lokál;;lokál
Národnej;lokál;;lokál
leteckej;lokál;;lokál
garde;lokál;;lokál
ako;;;
pilot;nominatív;;nominatív
vojenských;genitív;;genitív
lietadiel;genitív;;genitív
F;;;
‐;;;
102;;;
.;;;
Z;;;
tohto;genitív;;genitív
dôvodu;genitív;;genitív
sa;;;
nezúčastnil;;;
vojny;nominatív;;genitív
vo;;;
Vietname;;;lokál
.;;;
Bol;;;
zatknutý;nominatív;;nominatív
za;;;
riadenie;akuzatív;;akuzatív
auta;genitív;;genitív
pod;;;
vplyvom;inštrumentál;;inštrumentál
alkoholu;genitív;;genitív
.;;;
Bush;nominatív;;nominatív
označil;;;
dni;akuzatív;;akuzatív
predchádzajúce;akuzatív;;akuzatív
náboženskej;datív;;datív
konverzii;datív;;datív
ako;;;
svoje;akuzatív;;akuzatív
„;;;
nomádske;akuzatív;;akuzatív
”;;;
obdobie;akuzatív;;akuzatív
a;;;
„;;;
nezodpovednú;akuzatív;;akuzatív
mladosť;akuzatív;;akuzatív
”;;;
.;;;
Priznal;;;
,;;;
že;;;
v;;;
tých;lokál;;lokál
dňoch;lokál;;lokál
pil;;;
„;;;
príliš;;;
”;;;
.;;;
„;;;
Prestal;;;
som;;;
piť;;;
v;;;
roku;lokál;;lokál
1986;;;
a;;;
odvtedy;;;
som;;;
nevypil;;;
ani;;;
kvapku;akuzatív;;akuzatív
”;;;
.;;;
Túto;akuzatív;;akuzatív
zmenu;akuzatív;;akuzatív
sčasti;;;
pripísal;;;
stretnutiu;datív;;datív
s;;;
reverendom;inštrumentál;;inštrumentál
Billym;inštrumentál;;inštrumentál
Grahamom;inštrumentál;;inštrumentál
v;;;
roku;lokál;;lokál
1985;;;
.;;;
V;;;
roku;lokál;;lokál
1977;;;
sa;;;
oženil;;;
s;;;
Laurou;inštrumentál;;inštrumentál
Welchovou;inštrumentál;;inštrumentál
.;;;
Podnikateľská;nominatív;;nominatív
kariéra;nominatív;;nominatív
a;;;
politické;nominatív;;nominatív
začiatky;nominatív;;nominatív
S;;;
podobným;inštrumentál;;inštrumentál
scenárom;inštrumentál;;inštrumentál
sa;;;
firma;nominatív;;nominatív
zlúčila;;;
v;;;
roku;lokál;;lokál
1986;;;
s;;;
Harken;inštrumentál;;
Energy;;;
Corporation;genitív;;
,;;;
ktorej;genitív;;genitív
riaditeľom;inštrumentál;;inštrumentál
sa;;;
stal;;;
opäť;;;
George;nominatív;;nominatív
W;;;
.;;;
Bush;nominatív;;nominatív
.;;;
V;;;
roku;lokál;;lokál
1990;;;
splatil;;;
pôžičku;akuzatív;;akuzatív
predajom;inštrumentál;;inštrumentál
akcií;genitív;;genitív
Harken;genitív;;
Energy;;;
.;;;
Bush;nominatív;;nominatív
pôsobil;;;
5;;;
rokov;genitív;;genitív
ako;;;
výkonný;nominatív;;nominatív
generálny;nominatív;;nominatív
partner;nominatív;;nominatív
Rangerov;nominatív;;genitív
.;;;
V;;;
roku;lokál;;lokál
1994;;;
predal;;;
toto;akuzatív;;akuzatív
družstvo;akuzatív;;akuzatív
,;;;
aby;;;
mohol;;;
kandidovať;;;
na;;;
post;akuzatív;;akuzatív
guvernéra;genitív;;genitív
.;;;
Hoci;;;
vládne;;;
väčšinový;akuzatív;;nominatív
konsenzus;akuzatív;;nominatív
,;;;
že;;;
Bush;nominatív;;nominatív
uskutočnil;;;
významné;akuzatív;;akuzatív
zmeny;akuzatív;;akuzatív
,;;;
neexistuje;;;
konsenzus;nominatív;;nominatív
,;;;
či;;;
tieto;nominatív;;nominatív
zmeny;nominatív;;nominatív
boli;;;
pozitívne;nominatív;;nominatív
alebo;;;
negatívne;nominatív;;nominatív
.;;;
Prezidentské;nominatív;;nominatív
voľby;nominatív;;nominatív
roku;genitív;;genitív
2000;;;
Sám;nominatív;;nominatív
seba;akuzatív;;akuzatív
vyhlasoval;;;
za;;;
„;;;
súcitného;genitív;;akuzatív
”;;;
konzervatívca;genitív;;akuzatív
.;;;
Voľby;nominatív;;nominatív
sa;;;
vyznačovali;;;
kontroverznosťou;inštrumentál;;inštrumentál
.;;;
Schválením;inštrumentál;;inštrumentál
tohto;genitív;;genitív
Najvyšší;nominatív;;nominatív
súd;nominatív;;nominatív
Floridy;genitív;;genitív
presiahol;;;
svoje;akuzatív;;akuzatív
právne;akuzatív;;akuzatív
kompetencie;akuzatív;;akuzatív
,;;;
čo;akuzatív;;akuzatív
hneď;;;
napadli;;;
právnici;nominatív;;nominatív
Georgea;genitív;;genitív
W;;;
.;;;
Busha;genitív;;genitív
.;;;
Bush;nominatív;;nominatív
bol;;;
inaugurovaný;nominatív;;nominatív
za;;;
prezidenta;genitív;;akuzatív
20;;;
.;;;
januára;genitív;;genitív
2001;;;
.;;;
Zaviedol;;;
najvýznamnejšie;akuzatív;;akuzatív
známe;akuzatív;;akuzatív
zníženie;akuzatív;;akuzatív
daní;genitív;;genitív
s;;;
cieľom;inštrumentál;;inštrumentál
oživiť;;;
americkú;akuzatív;;akuzatív
spotrebu;akuzatív;;akuzatív
.;;;
Počas;;;
prvého;genitív;;genitív
volebného;genitív;;genitív
obdobia;genitív;;genitív
dosiahol;;;
v;;;
Kongrese;lokál;;lokál
schválenie;nominatív;;akuzatív
zníženia;genitív;;genitív
troch;genitív;;genitív
hlavných;genitív;;genitív
daní;genitív;;genitív
.;;;
Toto;nominatív;;nominatív
zahŕňalo;;;
zvýšenie;akuzatív;;akuzatív
odpočtu;genitív;;genitív
zo;;;
štandardnej;genitív;;genitív
dane;genitív;;genitív
z;;;
príjmu;genitív;;genitív
pre;;;
zosobášené;akuzatív;;akuzatív
dvojice;akuzatív;;akuzatív
,;;;
zrušilo;;;
daň;akuzatív;;akuzatív
z;;;
nehnuteľností;genitív;;genitív
a;;;
znížilo;;;
mieru;akuzatív;;akuzatív
marginálnej;genitív;;genitív
dane;genitív;;genitív
.;;;
Tieto;nominatív;;nominatív
zníženia;nominatív;;nominatív
boli;;;
dočasné;nominatív;;nominatív
,;;;
avšak;;;
Bush;nominatív;;nominatív
požiadal;;;
Kongres;akuzatív;;akuzatív
,;;;
aby;;;
sa;;;
stali;;;
stálymi;inštrumentál;;inštrumentál
.;;;
Zatiaľ;;;
čo;;;
v;;;
poslednom;lokál;;lokál
roku;lokál;;lokál
vlády;genitív;;genitív
Billa;genitív;;genitív
Clintona;genitív;;genitív
vykazoval;;;
federálny;akuzatív;;nominatív
rozpočet;akuzatív;;nominatív
ročný;akuzatív;;akuzatív
prebytok;akuzatív;;akuzatív
230;;;
miliárd;akuzatív;;genitív
dolárov;genitív;;genitív
,;;;
počas;;;
Bushovej;genitív;;genitív
vlády;genitív;;genitív
sa;;;
premenil;;;
prebytok;nominatív;;nominatív
na;;;
deficit;akuzatív;;akuzatív
.;;;
Z;;;
pohľadu;genitív;;genitív
niektorých;genitív;;genitív
ekonómov;genitív;;genitív
má;;;
len;;;
takéto;nominatív;;nominatív
porovnávanie;nominatív;;nominatív
význam;akuzatív;;akuzatív
‐;;;
pretože;;;
absolútne;nominatív;;nominatív
čísla;nominatív;;nominatív
kvôli;;;
tomu;datív;;datív
,;;;
že;;;
ekonomiky;nominatív;;nominatív
rastú;;;
,;;;
porovnania;nominatív;;akuzatív
skresľujú;;;
.;;;
Zvýšil;;;
rozpočet;akuzatív;;akuzatív
vnútornej;genitív;;genitív
a;;;
zahraničnej;genitív;;genitív
bezpečnosti;genitív;;genitív
,;;;
ale;;;
znížil;;;
výdaje;akuzatív;;akuzatív
na;;;
nevojenské;akuzatív;;akuzatív
programy;akuzatív;;akuzatív
.;;;
Spojené;nominatív;;nominatív
štáty;nominatív;;nominatív
sa;;;
tak;;;
z;;;
pohľadu;genitív;;genitív
celosvetového;genitív;;genitív
rastu;genitív;;genitív
a;;;
z;;;
pohľadu;genitív;;genitív
vývoja;genitív;;genitív
európskych;genitív;;genitív
ekonomík;genitív;;genitív
stali;;;
„;;;
hospodárskym;inštrumentál;;inštrumentál
skokanom;inštrumentál;;inštrumentál
roku;genitív;;genitív
2003;;;
”;;;
.;;;
Slušným;inštrumentál;;inštrumentál
tempom;inštrumentál;;inštrumentál
rástli;;;
zisky;nominatív;;nominatív
amerických;genitív;;genitív
spoločností;genitív;;genitív
a;;;
na;;;
konci;lokál;;lokál
volebného;genitív;;genitív
obdobia;genitív;;genitív
sa;;;
podarilo;;;
otočiť;;;
aj;;;
vývoj;nominatív;;akuzatív
nezamestnanosti;genitív;;genitív
a;;;
miera;nominatív;;nominatív
inflácie;genitív;;genitív
sa;;;
dostala;;;
na;;;
prijateľnú;akuzatív;;akuzatív
úroveň;akuzatív;;akuzatív
približne;;;
dvoch;genitív;;genitív
percent;genitív;;genitív
.;;;
Pri;;;
prevzatí;lokál;;lokál
moci;genitív;;genitív
nezamestnanosť;akuzatív;;nominatív
dosahovala;;;
úroveň;nominatív;;akuzatív
4;;;
,;;;
2;;;
%;;;
(;;;
január;;;nominatív
a;;;
február;nominatív;;nominatív
2001;;;
);;;
.;;;
Už;;;
vtedy;;;
mala;;;
silnú;akuzatív;;akuzatív
stúpajúcu;akuzatív;;akuzatív
tendenciu;akuzatív;;akuzatív
zdedenú;akuzatív;;akuzatív
po;;;
predchádzajúcej;lokál;;lokál
vláde;lokál;;lokál
.;;;
Po;;;
útokoch;lokál;;lokál
z;;;
11;;;
.;;;
septembra;genitív;;genitív
2001;;;
nastúpil;;;
jej;akuzatív;;nominatív
ďalší;nominatív;;nominatív
prudký;nominatív;;nominatív
rast;nominatív;;nominatív
.;;;
Z;;;
makroekonomických;genitív;;genitív
ukazovateľov;genitív;;genitív
bol;;;
najväčším;inštrumentál;;inštrumentál
negatívom;inštrumentál;;inštrumentál
amerického;genitív;;genitív
hospodárstva;genitív;;genitív
dvojitý;nominatív;;nominatív
deficit;nominatív;;nominatív
.;;;
Životné;nominatív;;nominatív
prostredie;nominatív;;nominatív
Jedným;inštrumentál;;inštrumentál
z;;;
prvých;genitív;;genitív
rozhodnutí;genitív;;genitív
v;;;
tejto;lokál;;lokál
oblasti;lokál;;lokál
bolo;;;
odmietnutie;nominatív;;nominatív
podpísania;genitív;;genitív
Kjótskeho;genitív;;genitív
protokolu;genitív;;genitív
,;;;
ktorého;genitív;;genitív
cieľom;inštrumentál;;inštrumentál
je;;;
zníženie;nominatív;;nominatív
emisií;genitív;;genitív
oxidu;genitív;;genitív
uhličitého;genitív;;genitív
.;;;
Hoci;;;
bol;;;
Kjótsky;nominatív;;nominatív
protokol;nominatív;;nominatív
v;;;
roku;lokál;;lokál
1998;;;
symbolicky;;;
podpísaný;nominatív;;nominatív
Petrom;inštrumentál;;inštrumentál
Burleighom;inštrumentál;;inštrumentál
,;;;
výkonným;inštrumentál;;inštrumentál
veľvyslancom;inštrumentál;;inštrumentál
USA;;;
v;;;
Organizácii;lokál;;lokál
Spojených;genitív;;genitív
národov;genitív;;genitív
,;;;
vláda;nominatív;;nominatív
Billa;genitív;;genitív
Clintona;genitív;;genitív
nikdy;;;
nepredložila;;;
Senátu;akuzatív;;datív
jeho;akuzatív;;akuzatív
ratifikáciu;akuzatív;;akuzatív
.;;;
Environmentálne;akuzatív;;nominatív
skupiny;akuzatív;;nominatív
naznačujú;;;
,;;;
že;;;
mnohí;nominatív;;nominatív
členovia;nominatív;;nominatív
Bushovej;genitív;;genitív
vlády;genitív;;genitív
majú;;;
prepojenia;akuzatív;;akuzatív
s;;;
energetickým;inštrumentál;;inštrumentál
,;;;
automobilovým;inštrumentál;;inštrumentál
priemyslom;inštrumentál;;inštrumentál
a;;;
inými;inštrumentál;;inštrumentál
skupinami;inštrumentál;;inštrumentál
,;;;
ktoré;nominatív;;nominatív
sa;;;
stavajú;;;
proti;;;
ochrane;datív;;datív
životného;genitív;;genitív
prostredia;genitív;;genitív
.;;;
Zníženia;nominatív;;akuzatív
navrhol;;;
zrealizovať;;;
v;;;
dvoch;lokál;;lokál
fázach;lokál;;lokál
,;;;
prvá;nominatív;;nominatív
končí;;;
v;;;
roku;lokál;;lokál
2010;;;
a;;;
druhá;nominatív;;nominatív
v;;;
roku;lokál;;lokál
2018;;;
.;;;
Iniciatívu;akuzatív;;akuzatív
Bush;nominatív;;nominatív
obhajoval;;;
úspechom;inštrumentál;;inštrumentál
programu;genitív;;genitív
z;;;
roku;genitív;;genitív
1995;;;
,;;;
ktorý;nominatív;;nominatív
podobne;;;
pristupoval;;;
k;;;
emisiám;datív;;datív
SO2;;;
.;;;
V;;;
tom;lokál;;lokál
istom;lokál;;lokál
roku;lokál;;lokál
podpísal;;;
aj;;;
tzv;;;
.;;;
Browfieldov;nominatív;;akuzatív
zákon;nominatív;;akuzatív
,;;;
ktorý;nominatív;;nominatív
zrýchľuje;;;
proces;akuzatív;;akuzatív
čistenia;genitív;;genitív
opustených;genitív;;genitív
priemyselných;genitív;;genitív
zón;genitív;;genitív
.;;;
Podľa;;;
Georga;genitív;;genitív
Busha;genitív;;genitív
sa;;;
ekológia;nominatív;;nominatív
úzko;;;
prelína;;;
s;;;
výskumom;inštrumentál;;inštrumentál
.;;;
V;;;
rámci;lokál;;lokál
tohto;genitív;;genitív
programu;genitív;;genitív
presadil;;;
aj;;;
zníženie;akuzatív;;akuzatív
daňového;genitív;;genitív
zaťaženia;genitív;;genitív
pre;;;
ľudí;akuzatív;;akuzatív
používajúcich;genitív;;akuzatív
automobily;akuzatív;;akuzatív
s;;;
nižšími;inštrumentál;;inštrumentál
emisiami;inštrumentál;;inštrumentál
.;;;
Morálna;nominatív;;nominatív
tradícia;nominatív;;nominatív
a;;;
ľudské;akuzatív;;nominatív
práva;akuzatív;;nominatív
Zrušil;;;
federálnu;akuzatív;;akuzatív
pomoc;akuzatív;;akuzatív
zahraničným;datív;;datív
združeniam;datív;;datív
nakloneným;datív;;datív
prerušeniu;datív;;datív
tehotenstva;genitív;;genitív
a;;;
ochrane;datív;;datív
pred;;;
oplodnením;inštrumentál;;inštrumentál
.;;;
Z;;;
veľkej;genitív;;genitív
miery;genitív;;genitív
jeho;akuzatív;;akuzatív
postoje;nominatív;;akuzatív
vysvetľovala;;;
manželka;nominatív;;nominatív
Laura;nominatív;;nominatív
.;;;
Bush;nominatív;;nominatív
vyhlásil;;;
,;;;
že;;;
UNFPA;nominatív;;
podporuje;;;
násilné;akuzatív;;akuzatív
potraty;akuzatív;;akuzatív
a;;;
sterilizácie;akuzatív;;akuzatív
v;;;
Číne;lokál;;lokál
.;;;
Počas;;;
Bushovho;genitív;;genitív
prvého;genitív;;genitív
volebného;genitív;;genitív
obdobia;genitív;;genitív
sa;;;
nominovaný;nominatív;;nominatív
veľvyslanec;nominatív;;nominatív
Rumunska;genitív;;genitív
Michael;nominatív;;nominatív
E;;;
.;;;
Guest;nominatív;;nominatív
stal;;;
prvým;inštrumentál;;inštrumentál
otvorene;;;
homosexuálnym;inštrumentál;;inštrumentál
politikom;inštrumentál;;inštrumentál
,;;;
uznaným;inštrumentál;;inštrumentál
Senátom;inštrumentál;;inštrumentál
za;;;
veľvyslanca;genitív;;akuzatív
USA;;;
(;;;
prvému;datív;;datív
otvorene;;;
homosexuálnemu;datív;;datív
veľvyslancovi;datív;;datív
Jamesovi;datív;;datív
Hormelovi;datív;;datív
senát;akuzatív;;nominatív
neschválil;;;
jeho;akuzatív;;akuzatív
nomináciu;akuzatív;;akuzatív
);;;
.;;;
Jeho;nominatív;;nominatív
konverzia;nominatív;;nominatív
je;;;
spájaná;nominatív;;nominatív
s;;;
menom;inštrumentál;;inštrumentál
reverenda;genitív;;genitív
Billyho;genitív;;genitív
Grahama;genitív;;genitív
,;;;
neoficiálne;;;
nazývaného;genitív;;genitív
„;;;
evanjelikálny;nominatív;;nominatív
pápež;nominatív;;nominatív
“;;;
.;;;
Hoci;;;
prvoradou;inštrumentál;;inštrumentál
v;;;
rámci;lokál;;lokál
tejto;genitív;;genitív
legislatívy;genitív;;genitív
bola;;;
možnosť;nominatív;;nominatív
,;;;
aby;;;
tieto;nominatív;;nominatív
organizácie;nominatív;;nominatív
mohli;;;
čerpať;;;
federálnu;akuzatív;;akuzatív
podporu;akuzatív;;akuzatív
,;;;
ďalší;nominatív;;nominatív
zákon;nominatív;;nominatív
priniesol;;;
požiadavku;akuzatív;;akuzatív
,;;;
aby;;;
organizácie;nominatív;;nominatív
oddelili;;;
svoje;akuzatív;;akuzatív
charitatívne;akuzatív;;akuzatív
funkcie;akuzatív;;akuzatív
od;;;
náboženských;genitív;;genitív
.;;;
Menšiny;genitív;;nominatív
a;;;
imigračná;nominatív;;nominatív
politika;nominatív;;nominatív
Národnostná;nominatív;;nominatív
rôznorodosť;nominatív;;nominatív
jeho;genitív;;genitív
vládneho;genitív;;genitív
kabinetu;genitív;;genitív
ho;akuzatív;;akuzatív
zaradila;;;
do;;;
Guinessovej;genitív;;genitív
knihy;genitív;;genitív
rekordov;genitív;;genitív
.;;;
Ďalej;;;
Bush;nominatív;;nominatív
navrhol;;;
imigračný;akuzatív;;akuzatív
zákon;akuzatív;;akuzatív
,;;;
ktorý;nominatív;;nominatív
by;;;
široko;;;
rozšíril;;;
použitie;akuzatív;;akuzatív
hosťovských;genitív;;genitív
pracovných;genitív;;genitív
víz;genitív;;genitív
.;;;
Od;;;
roku;genitív;;genitív
2010;;;
umožní;;;
čiastočnú;akuzatív;;akuzatív
privatizáciu;akuzatív;;akuzatív
niektorých;genitív;;genitív
častí;genitív;;genitív
tohoto;genitív;;genitív
programu;genitív;;genitív
.;;;
Od;;;
bohatších;genitív;;genitív
ľudí;genitív;;genitív
požaduje;;;
mierne;;;
vyššie;akuzatív;;akuzatív
príspevky;akuzatív;;akuzatív
ako;;;
pred;;;
jeho;inštrumentál;;inštrumentál
zavedením;inštrumentál;;inštrumentál
.;;;
Veda;nominatív;;nominatív
a;;;
výskum;nominatív;;nominatív
Financovanie;nominatív;;akuzatív
federálnou;inštrumentál;;inštrumentál
vládou;inštrumentál;;inštrumentál
najprv;;;
schválil;;;
predchodca;nominatív;;nominatív
Clinton;nominatív;;nominatív
(;;;
19;;;
.;;;
januára;genitív;;genitív
1999;;;
);;;
,;;;
ale;;;
do;;;
žiadneho;genitív;;genitív
programu;genitív;;genitív
neboli;;;
poslané;nominatív;;nominatív
peniaze;nominatív;;nominatív
až;;;
do;;;
vytvorenia;genitív;;genitív
rozpočtových;genitív;;genitív
pravidiel;genitív;;genitív
.;;;
Tie;nominatív;;akuzatív
Clintonova;nominatív;;nominatív
vláda;nominatív;;nominatív
vydala;;;
23;;;
.;;;
augusta;genitív;;genitív
2000;;;
.;;;
Bush;nominatív;;nominatív
vyčlenil;;;
1;;;
,;;;
2;;;
miliardy;nominatív;;genitív
dolárov;genitív;;genitív
z;;;
federálneho;genitív;;genitív
rozpočtu;genitív;;genitív
na;;;
obdobie;akuzatív;;akuzatív
piatich;genitív;;genitív
rokov;genitív;;genitív
na;;;
vývoj;akuzatív;;akuzatív
vodíkom;inštrumentál;;inštrumentál
poháňaných;genitív;;genitív
vozidiel;genitív;;genitív
bez;;;
emisií;genitív;;genitív
.;;;
Zahraničná;nominatív;;nominatív
politika;nominatív;;nominatív
Všeobecný;nominatív;;nominatív
prehľad;nominatív;;nominatív
Dokazuje;;;
to;akuzatív;;akuzatív
aj;;;
prítomnosť;nominatív;;nominatív
niektorých;genitív;;genitív
zakladateľov;genitív;;genitív
PNAC;genitív;;
(;;;
Dick;nominatív;;nominatív
Cheney;nominatív;;nominatív
a;;;
Donald;nominatív;;nominatív
Rumsfeld;nominatív;;nominatív
);;;
na;;;
najvyšších;lokál;;lokál
miestach;lokál;;lokál
v;;;
administratíve;lokál;;lokál
.;;;
Nasledovali;;;
snahy;nominatív;;nominatív
vytvoriť;;;
s;;;
pomocou;inštrumentál;;inštrumentál
OSN;;;
v;;;
Afganistane;lokál;;lokál
novú;akuzatív;;akuzatív
vládu;akuzatív;;akuzatív
pod;;;
vedením;inštrumentál;;inštrumentál
Hamida;genitív;;genitív
Karzaia;genitív;;genitív
.;;;
Časť;nominatív;;nominatív
vojakov;genitív;;genitív
