Slovo;Pád;Slovo2;Pád2
sa;akuzatív;sa;
z;nominatív;z;
politických;genitív;politických;genitív
dôvodov;genitív;dôvodov;genitív
oženil;;oženil;
s;nominatív;s;
princeznou;inštrumentál;princeznou;inštrumentál
Martin;nominatív;Martin;nominatív
Jeho;nominatív;Jeho;inštrumentál
najvýznamnejším;datív;najvýznamnejším;inštrumentál
dielom;inštrumentál;dielom;inštrumentál
je;;je;
preklad;nominatív;preklad;nominatív
Biblie;nominatív;Biblie;genitív
do;;do;
nemčiny;nominatív;nemčiny;genitív
Martin;nominatív;Martin;nominatív
sa;akuzatív;sa;
narodil;;narodil;
ako;;ako;
jedno;;jedno;nominatív
z;nominatív;z;
deviatich;genitív;deviatich;genitív
detí;genitív;detí;genitív
baníka;genitív;baníka;genitív
V;;V;
roku;genitív;roku;lokál
bol;genitív;bol;
vysvätený;nominatív;vysvätený;nominatív
za;genitív;za;
katolíckeho;genitív;katolíckeho;akuzatív
kňaza;genitív;kňaza;akuzatív
Tézy;nominatív;Tézy;nominatív
ktoré;nominatív;ktoré;nominatív
sa;akuzatív;sa;
bez;genitív;bez;
vedomia;nominatív;vedomia;genitív
rýchlo;;rýchlo;
rozšírili;;rozšírili;
vyvolali;;vyvolali;
kvôli;;kvôli;
vtedajšej;genitív;vtedajšej;datív
všeobecnej;genitív;všeobecnej;datív
nespokojnosti;nominatív;nespokojnosti;datív
s;nominatív;s;
cirkvou;inštrumentál;cirkvou;inštrumentál
veľký;nominatív;veľký;akuzatív
ohlas;nominatív;ohlas;akuzatív
Ten;nominatív;Ten;nominatív
pohrozil;;pohrozil;
kliatbou;inštrumentál;kliatbou;inštrumentál
vydáva;;vydáva;
reformačné;nominatív;reformačné;akuzatív
spisy;nominatív;spisy;akuzatív
v;akuzatív;v;
ktorých;genitív;ktorých;lokál
svoje;nominatív;svoje;akuzatív
názory;nominatív;názory;akuzatív
ďalej;;ďalej;
obhajuje;;obhajuje;
Tu;;Tu;
prekladá;;prekladá;
Nový;nominatív;Nový;akuzatív
zákon;nominatív;zákon;akuzatív
V;;V;
roku;genitív;roku;lokál
sa;akuzatív;sa;
vracia;;vracia;
do;;do;
aby;;aby;
zastavil;;zastavil;
Preklad;nominatív;Preklad;akuzatív
Starého;genitív;Starého;genitív
zákona;genitív;zákona;genitív
dokončuje;;dokončuje;
za;genitív;za;
spolupráce;nominatív;spolupráce;genitív
iných;genitív;iných;genitív
teológov;genitív;teológov;genitív
v;akuzatív;v;
roku;genitív;roku;lokál
Pred;akuzatív;Pred;
svojou;inštrumentál;svojou;inštrumentál
smrťou;inštrumentál;smrťou;inštrumentál
trpí;;trpí;
Teologická;nominatív;Teologická;nominatív
pozícia;nominatív;pozícia;nominatív
bol;genitív;bol;
veľmi;;veľmi;
plodný;nominatív;plodný;nominatív
spisovateľ;nominatív;spisovateľ;nominatív
celkové;nominatív;celkové;nominatív
vydanie;nominatív;vydanie;nominatív
jeho;nominatív;jeho;genitív
spisov;genitív;spisov;genitív
obsahuje;;obsahuje;
viac;nominatív;viac;
ako;;ako;
zväzkov;genitív;zväzkov;genitív
Posledná;nominatív;Posledná;nominatív
revízia;nominatív;revízia;nominatív
vyšla;;vyšla;
v;akuzatív;v;
roku;genitív;roku;lokál
Bájky;nominatív;Bájky;nominatív
Jeho;nominatív;Jeho;inštrumentál
otcom;datív;otcom;inštrumentál
bol;genitív;bol;
kráľ;nominatív;kráľ;nominatív
matkou;inštrumentál;matkou;inštrumentál
kráľovná;nominatív;kráľovná;nominatív
Prevzatie;nominatív;Prevzatie;nominatív
moci;nominatív;moci;genitív
vláda;nominatív;vláda;nominatív
Boje;nominatív;Boje;nominatív
sa;akuzatív;sa;
pretiahli;;pretiahli;
na;;na;
niekoľko;nominatív;niekoľko;akuzatív
rokov;genitív;rokov;genitív
ani;;ani;
jedna;nominatív;jedna;nominatív
strana;nominatív;strana;nominatív
v;akuzatív;v;
nich;genitív;nich;lokál
však;;však;
prevahu;akuzatív;prevahu;akuzatív
Táto;nominatív;Táto;nominatív
vojna;nominatív;vojna;nominatív
ako;;ako;
odplata;nominatív;odplata;nominatív
za;genitív;za;
porážku;akuzatív;porážku;akuzatív
z;nominatív;z;
roku;genitív;roku;genitív
skončila;;skončila;
úplnou;inštrumentál;úplnou;inštrumentál
katastrofou;inštrumentál;katastrofou;inštrumentál
Sám;nominatív;Sám;nominatív
v;akuzatív;v;
bitke;datív;bitke;lokál
zahynul;;zahynul;
Rád;nominatív;Rád;nominatív
maltézskych;genitív;maltézskych;genitív
rytierov;genitív;rytierov;genitív
Maltézsky;nominatív;Maltézsky;nominatív
rád;nominatív;rád;nominatív
je;;je;
jeden;nominatív;jeden;nominatív
z;nominatív;z;
mníšskych;genitív;mníšskych;genitív
rytierskych;genitív;rytierskych;genitív
rádov;genitív;rádov;genitív
ktoré;nominatív;ktoré;nominatív
vznikli;;vznikli;
v;akuzatív;v;
storočí;genitív;storočí;lokál
na;;na;
území;genitív;území;lokál
Jeruzalemského;genitív;Jeruzalemského;genitív
kráľovstva;genitív;kráľovstva;genitív
Sídlom;inštrumentál;Sídlom;inštrumentál
rádu;genitív;rádu;genitív
je;;je;
dnes;;dnes;
Rím;nominatív;Rím;nominatív
Oficiálny;nominatív;Oficiálny;nominatív
názov;nominatív;názov;nominatív
rádu;genitív;rádu;genitív
je;;je;
Suverénny;nominatív;Suverénny;nominatív
vojenský;nominatív;vojenský;nominatív
rád;nominatív;rád;nominatív
svätého;genitív;svätého;genitív
Jána;genitív;Jána;genitív
v;akuzatív;v;
na;;na;
a;nominatív;a;
na;;na;
Malte;datív;Malte;lokál
a;nominatív;a;
Malta;nominatív;Malta;nominatív
vybudovali;;vybudovali;
správny;nominatív;správny;akuzatív
aparát;nominatív;aparát;akuzatív
a;nominatív;a;
Malta;nominatív;Malta;nominatív
sa;akuzatív;sa;
pod;akuzatív;pod;
ich;nominatív;ich;inštrumentál
vedením;inštrumentál;vedením;inštrumentál
stala;;stala;
suverénnym;datív;suverénnym;inštrumentál
štátom;datív;štátom;inštrumentál
Jeho;nominatív;Jeho;nominatív
dnešná;nominatív;dnešná;nominatív
činnosť;nominatív;činnosť;nominatív
je;;je;
prevažne;;prevažne;
charitatívneho;genitív;charitatívneho;genitív
zamerania;nominatív;zamerania;genitív
Podobné;nominatív;Podobné;nominatív
zoskupenia;nominatív;zoskupenia;nominatív
Prvá;nominatív;Prvá;nominatív
úspešná;nominatív;úspešná;nominatív
sériová;nominatív;sériová;nominatív
výroba;nominatív;výroba;nominatív
začala;;začala;
v;akuzatív;v;
roku;genitív;roku;lokál
Lev;nominatív;Lev;nominatív
cisár;nominatív;cisár;nominatív
Ako;;Ako;
najbližší;nominatív;najbližší;nominatív
mužský;nominatív;mužský;nominatív
príbuzný;nominatív;príbuzný;nominatív
cisára;genitív;cisára;genitív
Leva;nominatív;Leva;genitív
I;;I;
bol;genitív;bol;
určený;nominatív;určený;nominatív
za;genitív;za;
jeho;nominatív;jeho;akuzatív
nástupcu;genitív;nástupcu;akuzatív
Ukázalo;;Ukázalo;
sa;akuzatív;sa;
že;;že;
to;nominatív;to;nominatív
bolo;;bolo;
veľmi;;veľmi;
prezieravé;nominatív;prezieravé;nominatív
rozhodnutie;nominatív;rozhodnutie;nominatív
lebo;;lebo;
Lev;nominatív;Lev;nominatív
po;akuzatív;po;
sotva;;sotva;
ročnej;genitív;ročnej;lokál
vláde;datív;vláde;lokál
zomrel;;zomrel;
na;;na;
neznámu;akuzatív;neznámu;akuzatív
chorobu;akuzatív;chorobu;akuzatív
Po;akuzatív;Po;
jeho;nominatív;jeho;lokál
smrti;nominatív;smrti;lokál
došlo;;došlo;
k;nominatív;k;
určitým;datív;určitým;datív
dynastickým;datív;dynastickým;datív
zmätkom;datív;zmätkom;datív
ktoré;nominatív;ktoré;akuzatív
ukončil;;ukončil;
až;;až;
nástup;nominatív;nástup;nominatív
prostredného;genitív;prostredného;genitív
kráľovho;genitív;kráľovho;genitív
syna;genitív;syna;genitív
na;;na;
trón;nominatív;trón;akuzatív
Okupačné;nominatív;Okupačné;nominatív
zóny;nominatív;zóny;nominatív
Nemecka;genitív;Nemecka;genitív
Bizónia;nominatív;Bizónia;nominatív
a;nominatív;a;
Pôvodne;;Pôvodne;
bol;genitív;bol;
priateľom;datív;priateľom;inštrumentál
cisára;genitív;cisára;genitív
jeho;nominatív;jeho;nominatív
žena;nominatív;žena;nominatív
však;;však;
upútala;;upútala;
pozornosť;nominatív;pozornosť;akuzatív
a;nominatív;a;
stala;;stala;
sa;akuzatív;sa;
jeho;nominatív;jeho;inštrumentál
milenkou;inštrumentál;milenkou;inštrumentál
nepohodlného;genitív;nepohodlného;akuzatív
vymenoval;;vymenoval;
za;genitív;za;
vzdialenej;genitív;vzdialenej;genitív
sa;akuzatív;sa;
stal;;stal;
cisárom;datív;cisárom;inštrumentál
ale;;ale;
bol;genitív;bol;
bezdetný;nominatív;bezdetný;nominatív
a;nominatív;a;
dúfal;;dúfal;
že;;že;
sa;akuzatív;sa;
stane;lokál;stane;
jeho;nominatív;jeho;inštrumentál
nástupcom;datív;nástupcom;inštrumentál
V;;V;
germánskych;genitív;germánskych;lokál
provinciách;lokál;provinciách;lokál
medzitým;;medzitým;
prebiehala;;prebiehala;
vzbura;nominatív;vzbura;nominatív
proti;;proti;
O;;O;
jej;nominatív;jej;lokál
presnej;genitív;presnej;lokál
funkcii;datív;funkcii;lokál
sa;akuzatív;sa;
názory;nominatív;názory;nominatív
dodnes;;dodnes;
rozchádzajú;;rozchádzajú;
Meteorológia;nominatív;Meteorológia;nominatív
je;;je;
veda;nominatív;veda;nominatív
zaoberajúca;nominatív;zaoberajúca;nominatív
sa;akuzatív;sa;
atmosférou;inštrumentál;atmosférou;inštrumentál
S;;S;
meteorológiou;inštrumentál;meteorológiou;inštrumentál
úzko;;úzko;
súvisí;;súvisí;
hydrológia;nominatív;hydrológia;nominatív
Tematické;nominatív;Tematické;nominatív
okruhy;nominatív;okruhy;nominatív
meteorológie;nominatív;meteorológie;genitív
zloženie;nominatív;zloženie;nominatív
a;nominatív;a;
stavba;nominatív;stavba;nominatív
atmosféry;nominatív;atmosféry;genitív
optické;nominatív;optické;nominatív
a;nominatív;a;
akustické;nominatív;akustické;nominatív
javy;nominatív;javy;nominatív
v;akuzatív;v;
atmosfére;datív;atmosfére;lokál
Štúdiom;inštrumentál;Štúdiom;inštrumentál
vysokej;genitív;vysokej;genitív
atmosféry;nominatív;atmosféry;genitív
sa;akuzatív;sa;
zaoberá;;zaoberá;
Rozhodujúcim;datív;Rozhodujúcim;inštrumentál
spôsobom;datív;spôsobom;inštrumentál
prispel;;prispel;
k;nominatív;k;
ukončeniu;datív;ukončeniu;datív
honov;genitív;honov;genitív
na;;na;
čarodejnice;nominatív;čarodejnice;akuzatív
Počas;genitív;Počas;
honov;genitív;honov;genitív
na;;na;
čarodejnice;nominatív;čarodejnice;akuzatív
slúžil;;slúžil;
domnelým;datív;domnelým;datív
čarodejniciam;datív;čarodejniciam;datív
ako;;ako;
spovedník;nominatív;spovedník;nominatív
Neskôr;;Neskôr;
bol;genitív;bol;
a;nominatív;a;
hon;nominatív;hon;nominatív
na;;na;
čarodejnice;nominatív;čarodejnice;akuzatív
Kniha;nominatív;Kniha;nominatív
sa;akuzatív;sa;
stala;;stala;
tiež;;tiež;
pre;akuzatív;pre;
rímsku;akuzatív;rímsku;akuzatív
inkvizíciu;akuzatív;inkvizíciu;akuzatív
dôležitým;datív;dôležitým;inštrumentál
argumentom;datív;argumentom;inštrumentál
prečo;;prečo;
prenasledovanie;nominatív;prenasledovanie;akuzatív
domnelých;genitív;domnelých;genitív
čarodejníc;genitív;čarodejníc;genitív
ukončiť;;ukončiť;
Lyrik;nominatív;Lyrik;nominatív
a;nominatív;a;
duchovný;nominatív;duchovný;nominatív
spisovateľ;nominatív;spisovateľ;nominatív
Gustáv;nominatív;Gustáv;nominatív
V;;V;
dvadsiatych;genitív;dvadsiatych;lokál
rokoch;lokál;rokoch;lokál
bol;genitív;bol;
usilovným;datív;usilovným;inštrumentál
študentom;datív;študentom;inštrumentál
bratislavského;genitív;bratislavského;genitív
gymnázia;genitív;gymnázia;genitív
Bol;genitív;Bol;
podpredsedom;datív;podpredsedom;inštrumentál
povstaleckej;genitív;povstaleckej;genitív
Slovenskej;genitív;Slovenskej;genitív
národnej;genitív;národnej;genitív
rady;nominatív;rady;genitív
poverencom;datív;poverencom;inštrumentál
vnútra;nominatív;vnútra;genitív
a;nominatív;a;
podpredsedom;datív;podpredsedom;inštrumentál
Komunistickej;genitív;Komunistickej;genitív
strany;nominatív;strany;genitív
Slovenska;genitív;Slovenska;genitív
sa;akuzatív;sa;
stáva;;stáva;
predsedom;datív;predsedom;inštrumentál
Zboru;genitív;Zboru;genitív
povereníkov;genitív;povereníkov;genitív
V;;V;
roku;genitív;roku;lokál
sa;akuzatív;sa;
dostáva;;dostáva;
na;;na;
čelo;nominatív;čelo;akuzatív
KSČ;;KSČ;
do;;do;
mája;genitív;mája;genitív
roku;genitív;roku;genitív
bol;genitív;bol;
jej;nominatív;jej;inštrumentál
prvým;datív;prvým;inštrumentál
tajomníkom;datív;tajomníkom;inštrumentál
potom;;potom;
až;;až;
do;;do;
roku;genitív;roku;genitív
jej;nominatív;jej;inštrumentál
generálnym;datív;generálnym;inštrumentál
tajomníkom;datív;tajomníkom;inštrumentál
Po;akuzatív;Po;
novembrových;genitív;novembrových;lokál
udalostiach;lokál;udalostiach;lokál
roku;genitív;roku;genitív
Gustáv;nominatív;Gustáv;nominatív
vymenoval;;vymenoval;
decembra;genitív;decembra;genitív
vládu;akuzatív;vládu;akuzatív
národného;genitív;národného;genitív
porozumenia;nominatív;porozumenia;genitív
a;nominatív;a;
vzápätí;;vzápätí;
abdikoval;;abdikoval;
z;nominatív;z;
funkcie;nominatív;funkcie;genitív
prezidenta;genitív;prezidenta;genitív
republiky;nominatív;republiky;genitív
V;;V;
novembrových;genitív;novembrových;lokál
dňoch;lokál;dňoch;lokál
bol;genitív;bol;
jedným;datív;jedným;inštrumentál
z;nominatív;z;
politikov;genitív;politikov;genitív
ktorí;nominatív;ktorí;nominatív
odmietli;;odmietli;
situáciu;akuzatív;situáciu;akuzatív
riešiť;;riešiť;
násilím;inštrumentál;násilím;inštrumentál
a;nominatív;a;
výrazne;;výrazne;
tak;;tak;
prispel;;prispel;
k;nominatív;k;
pokojnému;datív;pokojnému;datív
priebehu;genitív;priebehu;datív
prevratu;genitív;prevratu;genitív
Nástup;nominatív;Nástup;nominatív
na;;na;
trón;nominatív;trón;akuzatív
V;;V;
čase;lokál;čase;lokál
smrti;nominatív;smrti;genitív
mal;;mal;
Ľudovít;nominatív;Ľudovít;nominatív
len;;len;
desať;nominatív;desať;akuzatív
rokov;genitív;rokov;genitív
Vláda;nominatív;Vláda;nominatív
v;akuzatív;v;
českom;lokál;českom;lokál
kráľovstve;lokál;kráľovstve;lokál
Vláda;nominatív;Vláda;nominatív
v;akuzatív;v;
Uhorsku;datív;Uhorsku;lokál
Otázka;nominatív;Otázka;nominatív
nástupníctva;nominatív;nástupníctva;genitív
manželkou;inštrumentál;manželkou;inštrumentál
bola;nominatív;bola;
Mária;nominatív;Mária;nominatív
sestra;nominatív;sestra;nominatív
rakúskeho;genitív;rakúskeho;genitív
arcivojvodu;genitív;arcivojvodu;genitív
Ferdinanda;genitív;Ferdinanda;genitív
Habsburského;genitív;Habsburského;genitív
ženou;inštrumentál;ženou;inštrumentál
Ferdinanda;genitív;Ferdinanda;genitív
naopak;;naopak;
staršia;nominatív;staršia;nominatív
sestra;nominatív;sestra;nominatív
Anna;nominatív;Anna;nominatív
Rád;nominatív;Rád;nominatív
Maltézsky;nominatív;Maltézsky;nominatív
kríž;nominatív;kríž;nominatív
Dnešná;nominatív;Dnešná;nominatív
forma;nominatív;forma;nominatív
pochádza;;pochádza;
pravdepodobne;;pravdepodobne;
z;nominatív;z;
alebo;;alebo;
storočia;nominatív;storočia;genitív
je;;je;
najmä;;najmä;
jeho;nominatív;jeho;nominatív
báseň;nominatív;báseň;nominatív
Keď;;Keď;
Bol;genitív;Bol;
synom;datív;synom;inštrumentál
a;nominatív;a;
jeho;nominatív;jeho;genitív
druhej;genitív;druhej;genitív
manželky;nominatív;manželky;genitív
uhorskej;genitív;uhorskej;genitív
princeznej;genitív;princeznej;genitív
Vzápätí;;Vzápätí;
obsadil;;obsadil;
a;nominatív;a;
snažil;;snažil;
sa;akuzatív;sa;
dosiahnuť;;dosiahnuť;
poručníctvo;nominatív;poručníctvo;akuzatív
nad;akuzatív;nad;
Václavom;datív;Václavom;inštrumentál
Utrpenie;nominatív;Utrpenie;nominatív
obyvateľov;genitív;obyvateľov;genitív
dosiahlo;;dosiahlo;
vrchol;nominatív;vrchol;akuzatív
keď;;keď;
krajinu;akuzatív;krajinu;akuzatív
postihla;;postihla;
hrozná;nominatív;hrozná;nominatív
neúroda;nominatív;neúroda;nominatív
ktorú;akuzatív;ktorú;akuzatív
nasledoval;;nasledoval;
hladomor;nominatív;hladomor;nominatív
a;nominatív;a;
epidémie;nominatív;epidémie;nominatív
Vtedajší;nominatív;Vtedajší;nominatív
kronikári;nominatív;kronikári;nominatív
píšu;;píšu;
o;;o;
zlých;genitív;zlých;lokál
rokoch;lokál;rokoch;lokál
Počiatky;nominatív;Počiatky;nominatív
samostatnej;genitív;samostatnej;genitív
vlády;nominatív;vlády;genitív
Nástup;nominatív;Nástup;nominatív
Václava;genitív;Václava;genitív
vládol;;vládol;
od;genitív;od;
roku;genitív;roku;genitív
na;;na;
český;nominatív;český;akuzatív
trón;nominatív;trón;akuzatív
však;;však;
okamžité;nominatív;okamžité;akuzatív
pomerov;genitív;pomerov;genitív
O;;O;
moc;nominatív;moc;akuzatív
a;nominatív;a;
vplyv;nominatív;vplyv;akuzatív
na;;na;
mladého;genitív;mladého;akuzatív
kráľa;genitív;kráľa;akuzatív
súperili;;súperili;
dve;nominatív;dve;nominatív
skupiny;nominatív;skupiny;nominatív
šľachty;nominatív;šľachty;genitív
Tri;nominatív;Tri;nominatív
kráľovské;nominatív;kráľovské;nominatív
koruny;nominatív;koruny;nominatív
Přemyslovcov;genitív;Přemyslovcov;genitív
Jeho;nominatív;Jeho;nominatív
súper;nominatív;súper;nominatív
Vladislav;nominatív;Vladislav;nominatív
ktorý;nominatív;ktorý;nominatív
sa;akuzatív;sa;
rovnako;;rovnako;
pokúšal;;pokúšal;
zjednotiť;;zjednotiť;
poľské;nominatív;poľské;akuzatív
kniežatstvá;nominatív;kniežatstvá;akuzatív
pod;akuzatív;pod;
svojou;inštrumentál;svojou;inštrumentál
vládou;inštrumentál;vládou;inštrumentál
bol;genitív;bol;
nútený;nominatív;nútený;nominatív
utiecť;;utiecť;
z;nominatív;z;
krajiny;nominatív;krajiny;genitív
Přemyslovci;nominatív;Přemyslovci;nominatív
dosiahli;;dosiahli;
neobyčajný;nominatív;neobyčajný;akuzatív
úspech;nominatív;úspech;akuzatív
Vzostup;nominatív;Vzostup;akuzatív
opäť;;opäť;
nasledovali;;nasledovali;
problémy;nominatív;problémy;nominatív
Obrovské;nominatív;Obrovské;nominatív
výdavky;nominatív;výdavky;nominatív
na;;na;
vojska;genitív;vojska;genitív
diplomatov;genitív;diplomatov;genitív
dvora;genitív;dvora;genitív
aj;;aj;
štedré;nominatív;štedré;nominatív
dary;nominatív;dary;nominatív
kráľovým;datív;kráľovým;datív
stúpencom;datív;stúpencom;datív
ju;akuzatív;ju;akuzatív
vyprázdnili;;vyprázdnili;
Okrem;genitív;Okrem;
toho;genitív;toho;genitív
sa;akuzatív;sa;
prílišnej;genitív;prílišnej;genitív
rozpínavosti;nominatív;rozpínavosti;genitív
českého;genitív;českého;genitív
kráľa;genitív;kráľa;genitív
zľakli;;zľakli;
v;akuzatív;v;
zahraničí;genitív;zahraničí;lokál
Kráľ;nominatív;Kráľ;nominatív
sa;akuzatív;sa;
totiž;;totiž;
uhorského;genitív;uhorského;genitív
kráľovstva;genitív;kráľovstva;genitív
vzdať;;vzdať;
Jaroslav;nominatív;Jaroslav;nominatív
Pochádzal;;Pochádzal;
z;nominatív;z;
jeho;nominatív;jeho;nominatív
otec;nominatív;otec;nominatív
bol;genitív;bol;
kupcom;datív;kupcom;inštrumentál
Detstvo;nominatív;Detstvo;akuzatív
strávil;;strávil;
v;akuzatív;v;
pri;lokál;pri;
Od;genitív;Od;
roku;genitív;roku;genitív
pracoval;;pracoval;
ako;;ako;
vychovávateľ;nominatív;vychovávateľ;nominatív
a;nominatív;a;
tajomník;nominatív;tajomník;nominatív
grófskej;genitív;grófskej;genitív
rodiny;nominatív;rodiny;genitív
v;akuzatív;v;
Taliansku;datív;Taliansku;lokál
svojim;datív;svojim;inštrumentál
dielom;inštrumentál;dielom;inštrumentál
pripravil;;pripravil;
pôdu;akuzatív;pôdu;akuzatív
pre;akuzatív;pre;
