Slovo;Pád;Slovo2;Pád2
veľkým;inštrumentál;veľkým;inštrumentál
porazeným;inštrumentál;porazeným;inštrumentál
prvej;genitív;prvej;genitív
svetovej;genitív;svetovej;genitív
vojny;genitív;vojny;genitív
,;;,;
pretože;;pretože;
na;;na;
jej;lokál;jej;lokál
začiatku;lokál;začiatku;lokál
zahŕňalo;;zahŕňalo;
polovicu;akuzatív;polovicu;akuzatív
Rakúsko;;Rakúsko;
‐;;‐;
Uhorska;genitív;Uhorska;genitív
.;;.;
Víťazní;nominatív;Víťazní;nominatív
a;;a;
neuspokojení;nominatív;neuspokojení;nominatív
Najvýznamnejšími;inštrumentál;Najvýznamnejšími;inštrumentál
štátmi;inštrumentál;štátmi;inštrumentál
tohto;genitív;tohto;genitív
typu;genitív;typu;genitív
boli;;boli;
Japonsko;nominatív;Japonsko;nominatív
a;;a;
Taliansko;nominatív;Taliansko;nominatív
.;;.;
V;;V;
roku;lokál;roku;lokál
1915;;1915;
sa;;sa;
pripojilo;;pripojilo;
na;;na;
stranu;akuzatív;stranu;akuzatív
Dohody;genitív;Dohody;genitív
vyložene;;vyložene;
s;;s;
cieľom;inštrumentál;cieľom;inštrumentál
rozšíriť;;rozšíriť;
svoje;akuzatív;svoje;akuzatív
panstvo;akuzatív;panstvo;akuzatív
.;;.;
V;;V;
nasledujúcich;lokál;nasledujúcich;lokál
rokoch;lokál;rokoch;lokál
sa;;sa;
Mussolini;nominatív;Mussolini;nominatív
po;;po;
boku;lokál;boku;lokál
Nemecka;genitív;Nemecka;genitív
nerozhodne;;nerozhodne;
potácal;;potácal;
medzi;;medzi;
vojnovým;inštrumentál;vojnovým;inštrumentál
nadšením;inštrumentál;nadšením;inštrumentál
a;;a;
nabádaním;inštrumentál;nabádaním;inštrumentál
k;;k;
opatrnosti;datív;opatrnosti;datív
,;;,;
hoci;;hoci;
v;;v;
rozhodujúcich;lokál;rozhodujúcich;lokál
chvíľach;lokál;chvíľach;lokál
sa;;sa;
k;;k;
Nemecku;datív;Nemecku;datív
pripojil;;pripojil;
.;;.;
Namiesto;;Namiesto;
toho;genitív;toho;genitív
sa;;sa;
dočkali;;dočkali;
medzinárodných;genitív;medzinárodných;genitív
zmlúv;genitív;zmlúv;genitív
,;;,;
ktoré;nominatív;ktoré;nominatív
definovali;;definovali;
pomer;akuzatív;pomer;akuzatív
námorných;genitív;námorných;genitív
síl;genitív;síl;genitív
,;;,;
ktorých;genitív;ktorých;genitív
hlavným;inštrumentál;hlavným;inštrumentál
účelom;inštrumentál;účelom;inštrumentál
bolo;;bolo;
zachovať;;zachovať;
námornú;akuzatív;námornú;akuzatív
prevahu;akuzatív;prevahu;akuzatív
Británie;genitív;Británie;genitív
a;;a;
znemožniť;;znemožniť;
akúkoľvek;akuzatív;akúkoľvek;akuzatív
hegemóniu;akuzatív;hegemóniu;akuzatív
Japonska;genitív;Japonska;genitív
.;;.;
Ich;nominatív;Ich;nominatív
vojaci;nominatív;vojaci;nominatív
získavali;;získavali;
obrovské;akuzatív;obrovské;akuzatív
skúsenosti;akuzatív;skúsenosti;akuzatív
pri;;pri;
bojoch;lokál;bojoch;lokál
proti;;proti;
Číne;datív;Číne;datív
,;;,;
ktoré;nominatív;ktoré;nominatív
boli;;boli;
predohrou;inštrumentál;predohrou;inštrumentál
ku;;ku;
druhej;datív;druhej;datív
svetovej;datív;svetovej;datív
vojne;datív;vojne;datív
v;;v;
Ázii;lokál;Ázii;lokál
.;;.;
Slabosť;nominatív;Slabosť;nominatív
víťazov;genitív;víťazov;genitív
Ďalšou;inštrumentál;Ďalšou;inštrumentál
skupinou;inštrumentál;skupinou;inštrumentál
,;;,;
ktorá;nominatív;ktorá;nominatív
sa;;sa;
tu;;tu;
vyskytovala;;vyskytovala;
,;;,;
boli;;boli;
spokojní;nominatív;spokojní;nominatív
víťazi;nominatív;víťazi;nominatív
.;;.;
Obe;nominatív;Obe;nominatív
podskupiny;nominatív;podskupiny;nominatív
boli;;boli;
so;;so;
súčasným;inštrumentál;súčasným;inštrumentál
stavom;inštrumentál;stavom;inštrumentál
spokojné;nominatív;spokojné;nominatív
a;;a;
plánovali;;plánovali;
ho;akuzatív;ho;akuzatív
udržať;;udržať;
.;;.;
Spoločne;;Spoločne;
sa;;sa;
snažili;;snažili;
vytvoriť;;vytvoriť;
jednak;;jednak;
rozumný;akuzatív;rozumný;akuzatív
a;;a;
stabilný;akuzatív;stabilný;akuzatív
systém;akuzatív;systém;akuzatív
zmlúv;genitív;zmlúv;genitív
a;;a;
záruk;genitív;záruk;genitív
,;;,;
jednak;;jednak;
medzinárodnú;akuzatív;medzinárodnú;akuzatív
organizáciu;akuzatív;organizáciu;akuzatív
,;;,;
ktorá;nominatív;ktorá;nominatív
by;;by;
dohliadala;;dohliadala;
na;;na;
mier;akuzatív;mier;akuzatív
a;;a;
spoluprácu;akuzatív;spoluprácu;akuzatív
vo;;vo;
svete;lokál;svete;lokál
‐;;‐;
Spoločnosť;nominatív;Spoločnosť;nominatív
národov;genitív;národov;genitív
.;;.;
Keď;;Keď;
Nemecko;nominatív;Nemecko;nominatív
prestalo;;prestalo;
platiť;;platiť;
reparácie;akuzatív;reparácie;akuzatív
,;;,;
francúzska;nominatív;francúzska;nominatív
armáda;nominatív;armáda;nominatív
obsadila;;obsadila;
Porýnie;akuzatív;Porýnie;akuzatív
.;;.;
Francúzsko;nominatív;Francúzsko;nominatív
malo;;malo;
problematickú;akuzatív;problematickú;akuzatív
zmluvu;akuzatív;zmluvu;akuzatív
so;;so;
ZSSR;;ZSSR;
a;;a;
kľúčovú;akuzatív;kľúčovú;akuzatív
zmluvu;akuzatív;zmluvu;akuzatív
s;;s;
Veľkou;inštrumentál;Veľkou;inštrumentál
Britániou;inštrumentál;Britániou;inštrumentál
.;;.;
Veľká;nominatív;Veľká;nominatív
Británia;nominatív;Británia;nominatív
Tragédiou;inštrumentál;Tragédiou;inštrumentál
Poľska;genitív;Poľska;genitív
bolo;;bolo;
to;nominatív;to;nominatív
,;;,;
že;;že;
sa;;sa;
po;;po;
svojom;lokál;svojom;lokál
vzniku;lokál;vzniku;lokál
ocitlo;;ocitlo;
v;;v;
kliešťach;lokál;kliešťach;lokál
medzi;;medzi;
Nemeckom;inštrumentál;Nemeckom;inštrumentál
a;;a;
ZSSR;;ZSSR;
.;;.;
Poľsko;nominatív;Poľsko;nominatív
malo;;malo;
spojenecké;akuzatív;spojenecké;akuzatív
zmluvy;akuzatív;zmluvy;akuzatív
s;;s;
Francúzskom;inštrumentál;Francúzskom;inštrumentál
a;;a;
bezpečnostné;akuzatív;bezpečnostné;akuzatív
záruky;akuzatív;záruky;akuzatív
Anglicka;genitív;Anglicka;genitív
.;;.;
S;;S;
Nemeckom;inštrumentál;Nemeckom;inštrumentál
uzatvorilo;;uzatvorilo;
pakt;akuzatív;pakt;akuzatív
o;;o;
neútočení;lokál;neútočení;lokál
.;;.;
Ako;;Ako;
hlavného;akuzatív;hlavného;akuzatív
nepriateľa;akuzatív;nepriateľa;akuzatív
Poliaci;nominatív;Poliaci;nominatív
identifikovali;;identifikovali;
Sovietsky;akuzatív;Sovietsky;akuzatív
zväz;akuzatív;zväz;akuzatív
.;;.;
Ďalším;inštrumentál;Ďalším;inštrumentál
problémom;inštrumentál;problémom;inštrumentál
Poľska;genitív;Poľska;genitív
bola;;bola;
zastaraná;nominatív;zastaraná;nominatív
armáda;nominatív;armáda;nominatív
nedisponujúca;nominatív;nedisponujúca;nominatív
dostatočným;inštrumentál;dostatočným;inštrumentál
počtom;inštrumentál;počtom;inštrumentál
dopravných;genitív;dopravných;genitív
prostriedkov;genitív;prostriedkov;genitív
,;;,;
ktorú;akuzatív;ktorú;akuzatív
Poľsko;nominatív;Poľsko;nominatív
aj;;aj;
jeho;nominatív;jeho;nominatív
spojenci;nominatív;spojenci;nominatív
preceňovalo;;preceňovalo;
.;;.;
Pobaltské;nominatív;Pobaltské;nominatív
štáty;nominatív;štáty;nominatív
Síce;;Síce;
sa;;sa;
vyskytli;;vyskytli;
určité;nominatív;určité;nominatív
nesmelé;nominatív;nesmelé;nominatív
pokusy;nominatív;pokusy;nominatív
utvoriť;;utvoriť;
obranný;akuzatív;obranný;akuzatív
pakt;akuzatív;pakt;akuzatív
pobaltskými;inštrumentál;pobaltskými;inštrumentál
štátmi;inštrumentál;štátmi;inštrumentál
a;;a;
Fínskom;inštrumentál;Fínskom;inštrumentál
,;;,;
ale;;ale;
tieto;nominatív;tieto;nominatív
snahy;nominatív;snahy;nominatív
skrachovali;;skrachovali;
na;;na;
striktnej;lokál;striktnej;lokál
fínskej;lokál;fínskej;lokál
neutralite;lokál;neutralite;lokál
a;;a;
snahe;lokál;snahe;lokál
všetkých;genitív;všetkých;genitív
zúčastnených;genitív;zúčastnených;genitív
štátov;genitív;štátov;genitív
neprovokovať;;neprovokovať;
Sovietsky;akuzatív;Sovietsky;akuzatív
zväz;akuzatív;zväz;akuzatív
.;;.;
Nijako;;Nijako;
zvlášť;;zvlášť;
nerozvíjalo;;nerozvíjalo;
armádu;akuzatív;armádu;akuzatív
(;;(;
vlastne;;vlastne;
ju;akuzatív;ju;akuzatív
,;;,;
pokiaľ;;pokiaľ;
ide;;ide;
o;;o;
materiálnu;akuzatív;materiálnu;akuzatív
stránku;akuzatív;stránku;akuzatív
veci;genitív;veci;genitív
,;;,;
hrubo;;hrubo;
zanedbávalo;;zanedbávalo;
);;);
a;;a;
dôkladne;;dôkladne;
sa;;sa;
snažilo;;snažilo;
neprovokovať;;neprovokovať;
ZSSR;;ZSSR;
.;;.;
V;;V;
pakte;lokál;pakte;lokál
medzi;;medzi;
Hitlerom;inštrumentál;Hitlerom;inštrumentál
a;;a;
Stalinom;inštrumentál;Stalinom;inštrumentál
bolo;;bolo;
Fínsko;nominatív;Fínsko;nominatív
pridelené;nominatív;pridelené;nominatív
do;;do;
sféry;genitív;sféry;genitív
ZSSR;;ZSSR;
.;;.;
Ostatní;nominatív;Ostatní;nominatív
hráči;nominatív;hráči;nominatív
Belgicko;nominatív;Belgicko;nominatív
,;;,;
Holandsko;nominatív;Holandsko;nominatív
a;;a;
Luxembursko;nominatív;Luxembursko;nominatív
Dánsko;nominatív;Dánsko;nominatív
,;;,;
Nórsko;nominatív;Nórsko;nominatív
,;;,;
Švédsko;nominatív;Švédsko;nominatív
Tieto;nominatív;Tieto;nominatív
tri;nominatív;tri;nominatív
Severské;nominatív;Severské;nominatív
krajiny;nominatív;krajiny;nominatív
podobne;;podobne;
ako;;ako;
Fínsko;nominatív;Fínsko;nominatív
propagovali;;propagovali;
prísnu;akuzatív;prísnu;akuzatív
neutralitu;akuzatív;neutralitu;akuzatív
.;;.;
Pevne;;Pevne;
dúfali;;dúfali;
,;;,;
že;;že;
sa;;sa;
konfliktu;datív;konfliktu;datív
celkom;;celkom;
vyhnú;;vyhnú;
,;;,;
ale;;ale;
celá;nominatív;celá;nominatív
vec;nominatív;vec;nominatív
bola;;bola;
komplikovaná;nominatív;komplikovaná;nominatív
enormným;inštrumentál;enormným;inštrumentál
významom;inštrumentál;významom;inštrumentál
švédskej;genitív;švédskej;genitív
železnej;genitív;železnej;genitív
rudy;genitív;rudy;genitív
pre;;pre;
Tretiu;akuzatív;Tretiu;akuzatív
ríšu;akuzatív;ríšu;akuzatív
a;;a;
blízkosťou;inštrumentál;blízkosťou;inštrumentál
agresívneho;genitív;agresívneho;genitív
Sovietskeho;genitív;Sovietskeho;genitív
zväzu;genitív;zväzu;genitív
.;;.;
Španielsko;nominatív;Španielsko;nominatív
a;;a;
Portugalsko;nominatív;Portugalsko;nominatív
Štáty;nominatív;Štáty;nominatív
Pyrenejského;genitív;Pyrenejského;genitív
poloostrova;genitív;poloostrova;genitív
sa;;sa;
v;;v;
druhej;lokál;druhej;lokál
svetovej;lokál;svetovej;lokál
vojne;lokál;vojne;lokál
výraznejšie;;výraznejšie;
neangažovali;;neangažovali;
.;;.;
Červený;nominatív;Červený;nominatív
teror;nominatív;teror;nominatív
silnel;;silnel;
a;;a;
jeho;inštrumentál;jeho;inštrumentál
bezprostredným;inštrumentál;bezprostredným;inštrumentál
následkom;inštrumentál;následkom;inštrumentál
bolo;;bolo;
,;;,;
že;;že;
17;;17;
.;;.;
júla;genitív;júla;genitív
prepuklo;;prepuklo;
v;;v;
krajine;lokál;krajine;lokál
povstanie;nominatív;povstanie;nominatív
vedené;nominatív;vedené;nominatív
generálom;inštrumentál;generálom;inštrumentál
Franciscom;inštrumentál;Franciscom;inštrumentál
Francom;inštrumentál;Francom;inštrumentál
.;;.;
Táto;nominatív;Táto;nominatív
Španielska;nominatív;Španielska;nominatív
občianska;nominatív;občianska;nominatív
vojna;nominatív;vojna;nominatív
je;;je;
niekedy;;niekedy;
považovaná;nominatív;považovaná;nominatív
za;;za;
priamu;akuzatív;priamu;akuzatív
predohru;akuzatív;predohru;akuzatív
druhej;genitív;druhej;genitív
svetovej;genitív;svetovej;genitív
vojny;genitív;vojny;genitív
,;;,;
alebo;;alebo;
dokonca;;dokonca;
za;;za;
jej;akuzatív;jej;akuzatív
súčasť;akuzatív;súčasť;akuzatív
.;;.;
Predohra;nominatív;Predohra;nominatív
a;;a;
vytváranie;nominatív;vytváranie;nominatív
koalícií;genitív;koalícií;genitív
Novým;inštrumentál;Novým;inštrumentál
ľudovým;inštrumentál;ľudovým;inštrumentál
komisárom;inštrumentál;komisárom;inštrumentál
zahraničných;genitív;zahraničných;genitív
vecí;genitív;vecí;genitív
sa;;sa;
stal;;stal;
Vjačeslav;nominatív;Vjačeslav;nominatív
Michajlovič;nominatív;Michajlovič;nominatív
Molotov;nominatív;Molotov;nominatív
,;;,;
ktorý;nominatív;ktorý;nominatív
neváhal;;neváhal;
verejne;;verejne;
vyhlásiť;;vyhlásiť;
,;;,;
že;;že;
najradšej;nominatív;najradšej;nominatív
rokuje;;rokuje;
s;;s;
diktátormi;inštrumentál;diktátormi;inštrumentál
,;;,;
pretože;;pretože;
tam;;tam;
je;;je;
to;nominatív;to;nominatív
vždy;;vždy;
jednoduchšie;nominatív;jednoduchšie;nominatív
.;;.;
Cesta;nominatív;Cesta;nominatív
k;;k;
vojne;datív;vojne;datív
bola;;bola;
voľná;nominatív;voľná;nominatív
.;;.;
Invázia;nominatív;Invázia;nominatív
do;;do;
Poľska;genitív;Poľska;genitív
Zimná;nominatív;Zimná;nominatív
vojna;nominatív;vojna;nominatív
Potom;;Potom;
sa;;sa;
obrátil;;obrátil;
na;;na;
Fínsko;akuzatív;Fínsko;akuzatív
,;;,;
aby;;aby;
si;;si;
podobné;akuzatív;podobné;akuzatív
ústupky;akuzatív;ústupky;akuzatív
vynútil;;vynútil;
aj;;aj;
od;;od;
neho;genitív;neho;genitív
.;;.;
Najskôr;;Najskôr;
prišiel;;prišiel;
so;;so;
"""";;"""";
serióznymi;inštrumentál;serióznymi;inštrumentál
návrhmi;inštrumentál;návrhmi;inštrumentál
"""";;"""";
,;;,;
potom;;potom;
prišiel;;prišiel;
k;;k;
hrubým;datív;hrubým;datív
vyhrážkam;datív;vyhrážkam;datív
a;;a;
keď;;keď;
ani;;ani;
to;nominatív;to;nominatív
nepomohlo;;nepomohlo;
a;;a;
Fíni;nominatív;Fíni;nominatív
jeho;akuzatív;jeho;akuzatív
návrhy;akuzatív;návrhy;akuzatív
odmietli;;odmietli;
,;;,;
30;;30;
.;;.;
novembra;genitív;novembra;genitív
1939;;1939;
ich;akuzatív;ich;akuzatív
bez;;bez;
vyhlásenia;genitív;vyhlásenia;genitív
vojny;genitív;vojny;genitív
napadol;;napadol;
.;;.;
Po;;Po;
15;;15;
dňoch;lokál;dňoch;lokál
intenzívnych;genitív;intenzívnych;genitív
bojov;genitív;bojov;genitív
prelomili;;prelomili;
sovietske;nominatív;sovietske;nominatív
vojska;nominatív;vojska;nominatív
hlavné;akuzatív;hlavné;akuzatív
opevnenie;akuzatív;opevnenie;akuzatív
Mannerheimovej;genitív;Mannerheimovej;genitív
línie;genitív;línie;genitív
a;;a;
po;;po;
ďalších;lokál;ďalších;lokál
21;;21;
dňoch;lokál;dňoch;lokál
prekročila;;prekročila;
Viipurský;akuzatív;Viipurský;akuzatív
záliv;akuzatív;záliv;akuzatív
.;;.;
13;;13;
.;;.;
marca;genitív;marca;genitív
1940;;1940;
bolo;;bolo;
uzavrené;nominatív;uzavrené;nominatív
prímerie;nominatív;prímerie;nominatív
.;;.;
Bolo;;Bolo;
to;nominatív;to;nominatív
preto;;preto;
že;;že;
sami;nominatív;sami;nominatív
Briti;nominatív;Briti;nominatív
pri;;pri;
oslobodzovaní;lokál;oslobodzovaní;lokál
zajatých;genitív;zajatých;genitív
britských;genitív;britských;genitív
námorníkov;genitív;námorníkov;genitív
z;;z;
nemeckej;genitív;nemeckej;genitív
lode;genitív;lode;genitív
Altmark;;Altmark;
porušili;;porušili;
neutralitu;akuzatív;neutralitu;akuzatív
nórskych;genitív;nórskych;genitív
výsostných;genitív;výsostných;genitív
vôd;genitív;vôd;genitív
.;;.;
V;;V;
marci;lokál;marci;lokál
Nemci;nominatív;Nemci;nominatív
rozhodli;;rozhodli;
začať;;začať;
operáciu;akuzatív;operáciu;akuzatív
Wesserübung;;Wesserübung;
,;;,;
teda;;teda;
prepad;nominatív;prepad;akuzatív
Nórska;genitív;Nórska;genitív
.;;.;
Časové;nominatív;Časové;nominatív
pásmo;nominatív;pásmo;nominatív
Pôvodne;;Pôvodne;
ľudia;nominatív;ľudia;nominatív
používali;;používali;
slnečný;akuzatív;slnečný;akuzatív
čas;akuzatív;čas;akuzatív
,;;,;
ktorý;nominatív;ktorý;nominatív
má;;má;
však;;však;
tú;akuzatív;tú;akuzatív
nevýhodu;akuzatív;nevýhodu;akuzatív
,;;,;
že;;že;
se;;se;
líší;;líší;
od;;od;
miesta;genitív;miesta;genitív
k;;k;
miestu;datív;miestu;datív
.;;.;
Mapa;nominatív;Mapa;nominatív
časových;genitív;časových;genitív
pásiem;genitív;pásiem;genitív
Ideálne;nominatív;Ideálne;nominatív
časové;nominatív;časové;nominatív
pásma;nominatív;pásma;nominatív
by;;by;
sa;;sa;
navzájom;;navzájom;
líšili;;líšili;
o;;o;
celý;akuzatív;celý;akuzatív
počet;akuzatív;počet;akuzatív
hodín;genitív;hodín;genitív
,;;,;
takže;;takže;
by;;by;
Zem;akuzatív;Zem;akuzatív
rozdelili;;rozdelili;
na;;na;
presné;akuzatív;presné;akuzatív
pruhy;akuzatív;pruhy;akuzatív
široké;akuzatív;široké;akuzatív
15;;15;
°;;°;
.;;.;
Pri;;Pri;
každom;lokál;každom;lokál
pásme;lokál;pásme;lokál
je;;je;
uvedený;nominatív;uvedený;nominatív
zoznam;nominatív;zoznam;nominatív
štátov;genitív;štátov;genitív
alebo;;alebo;
území;genitív;území;genitív
,;;,;
ktoré;nominatív;ktoré;nominatív
pásmo;akuzatív;pásmo;akuzatív
používajú;;používajú;
.;;.;
Bol;;Bol;
to;nominatív;to;nominatív
uzurpátor;nominatív;uzurpátor;nominatív
,;;,;
ktorý;nominatív;ktorý;nominatív
podľa;;podľa;
prameňov;genitív;prameňov;genitív
zaviedol;;zaviedol;
aj;;aj;
na;;na;
vtedajšie;akuzatív;vtedajšie;akuzatív
pomery;akuzatív;pomery;akuzatív
skutočnú;akuzatív;skutočnú;akuzatív
vládu;akuzatív;vládu;akuzatív
teroru;genitív;teroru;genitív
.;;.;
Uchopenie;nominatív;Uchopenie;nominatív
moci;genitív;moci;genitív
Thrácka;nominatív;Thrácka;nominatív
armáda;nominatív;armáda;nominatív
sa;;sa;
potom;;potom;
obrátila;;obrátila;
proti;;proti;
Konštantínopolu;datív;Konštantínopolu;datív
.;;.;
Takisto;;Takisto;
časť;nominatív;časť;nominatív
senátu;genitív;senátu;genitív
otvorene;;otvorene;
podporovala;;podporovala;
povstanie;akuzatív;povstanie;akuzatív
.;;.;
Cisár;nominatív;Cisár;nominatív
zo;;zo;
strachu;genitív;strachu;genitív
o;;o;
život;akuzatív;život;akuzatív
utiekol;;utiekol;
na;;na;
ostrov;akuzatív;ostrov;akuzatív
blízko;;blízko;
Chalkedonu;genitív;Chalkedonu;genitív
,;;,;
zatiaľ;;zatiaľ;
čo;akuzatív;čo;
Fokas;nominatív;Fokas;nominatív
,;;,;
ktorému;datív;ktorému;datív
zelení;nominatív;zelení;nominatív
otvorili;;otvorili;
brány;akuzatív;brány;akuzatív
mesta;genitív;mesta;genitív
,;;,;
vpochodoval;;vpochodoval;
do;;do;
Konštantínopola;genitív;Konštantínopola;genitív
.;;.;
Pre;;Pre;
svoju;akuzatív;svoju;akuzatív
patologickú;akuzatív;patologickú;akuzatív
podozrievavosť;akuzatív;podozrievavosť;akuzatív
dal;;dal;
vyvraždiť;;vyvraždiť;
veľkú;akuzatív;veľkú;akuzatív
časť;akuzatív;časť;akuzatív
byzantských;genitív;byzantských;genitív
elít;genitív;elít;genitív
,;;,;
čím;inštrumentál;čím;inštrumentál
spôsobil;;spôsobil;
ríši;datív;ríši;datív
ťažko;;ťažko;
napraviteľné;akuzatív;napraviteľné;akuzatív
škody;akuzatív;škody;akuzatív
.;;.;
Pramene;nominatív;Pramene;nominatív
líčia;;líčia;
Foka;akuzatív;Foka;akuzatív
ako;;ako;
ukážkového;akuzatív;ukážkového;akuzatív
tyrana;akuzatív;tyrana;akuzatív
.;;.;
Povstanie;nominatív;Povstanie;nominatív
v;;v;
ríši;lokál;ríši;lokál
,;;,;
vpád;nominatív;vpád;nominatív
Peržanov;genitív;Peržanov;genitív
Ani;;Ani;
nepriateľskí;nominatív;nepriateľskí;nominatív
Sasánovci;nominatív;Sasánovci;nominatív
nezaháľali;;nezaháľali;
.;;.;
Vraj;;Vraj;
preto;;preto;
aby;;aby;
zbavil;;zbavil;
Rímanov;genitív;Rímanov;genitív
uzurpátora;genitív;uzurpátora;genitív
.;;.;
Aj;;Aj;
Slovania;nominatív;Slovania;nominatív
,;;,;
s;;s;
ktorými;inštrumentál;ktorými;inštrumentál
viedol;;viedol;
Maurikios;nominatív;Maurikios;nominatív
prudké;akuzatív;prudké;akuzatív
obranné;akuzatív;obranné;akuzatív
boje;akuzatív;boje;akuzatív
,;;,;
teraz;;teraz;
voľne;;voľne;
prenikali;;prenikali;
cez;;cez;
nekrytú;akuzatív;nekrytú;akuzatív
dunajskú;akuzatív;dunajskú;akuzatív
hranicu;akuzatív;hranicu;akuzatív
na;;na;
Balkán;akuzatív;Balkán;akuzatív
a;;a;
do;;do;
Grécka;genitív;Grécka;genitív
.;;.;
Vzťahy;nominatív;Vzťahy;nominatív
s;;s;
pápežom;inštrumentál;pápežom;inštrumentál
Longobardský;nominatív;Longobardský;nominatív
kráľ;nominatív;kráľ;nominatív
Agilulf;nominatív;Agilulf;nominatív
obsadil;;obsadil;
už;;už;
pred;;pred;
