Slovo;Slovný druh;Slovo2;Slovný druh2
.;Interpunkcia;.;Interpunkcia
Ide;Sloveso;Ide;Sloveso
tu;Zameno;tu;Zámeno
o;Predlozka;o;Predložka
tzv;Znacky;tzv;Značky
"""";Interpunkcia;"""";Interpunkcia
stavebnu;Pridavne meno;stavebnu;Prídavné meno
obetu;Podstatne meno;obetu;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
Jej;Zameno;Jej;Zámeno
priebeh;Podstatne meno;priebeh;Podstatné meno
je;Sloveso;je;Sloveso
mozne;Pridavne meno;mozne;Príslovka
zrekonstruovat;Sloveso;zrekonstruovat;Sloveso
zhruba;Castica;zhruba;Častica
takto;Zameno;takto;Zámeno
"""";Interpunkcia;"""";Interpunkcia
Pred;Predlozka;Pred;Predložka
obradom;Podstatne meno;obradom;Podstatné meno
samotnym;Pridavne meno;samotnym;Prídavné meno
bolo;Sloveso;bolo;Sloveso
postavene;Pricastie - Sloveso;postavene;Príslovka
obetisko;Podstatne meno;obetisko;Podstatné meno
s;Predlozka;s;Predložka
podorysom;Podstatne meno;podorysom;Podstatné meno
stvoruholnika;Podstatne meno;stvoruholnika;Podstatné meno
so;Predlozka;so;Predložka
styrmi;Cislovka;styrmi;Číslovka
stlpmi;Podstatne meno;stlpmi;Podstatné meno
v;Predlozka;v;Predložka
rohoch;Podstatne meno;rohoch;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Stlpy;Podstatne meno;Stlpy;Podstatné meno
boli;Sloveso;boli;Sloveso
spojene;Pricastie - Sloveso;spojene;Príslovka
prutim;Podstatne meno;prutim;Podstatné meno
,;Interpunkcia;,;Interpunkcia
alebo;Spojka;alebo;Spojka
zrdovinou;Podstatne meno;zrdovinou;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Potom;Prislovka;Potom;Príslovka
nasledovala;Sloveso;nasledovala;Sloveso
vesela;Pridavne meno;vesela;Sloveso
hostina;Podstatne meno;hostina;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pri;Predlozka;Pri;Predložka
slavnostnych;Pridavne meno;slavnostnych;Prídavné meno
obradoch;Podstatne meno;obradoch;Podstatné meno
ju;Zameno;ju;Zámeno
potom;Prislovka;potom;Príslovka
niesol;Sloveso;niesol;Sloveso
jej;Zameno;jej;Zámeno
najuznavanejsi;Pricastie - Sloveso;najuznavanejsi;Podstatné meno
clen;Podstatne meno;clen;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ak;Spojka;Ak;Spojka
drzi;Sloveso;drzi;Prídavné meno
grifon;Podstatne meno;grifon;Podstatné meno
v;Predlozka;v;Predložka
pazuroch;Podstatne meno;pazuroch;Podstatné meno
styri;Cislovka;styri;Číslovka
pucky;Podstatne meno;pucky;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vyjadruje;Sloveso;vyjadruje;Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
tym;Zameno;tym;Neurčiteľný slovný druh
jeho;Zameno;jeho;Zámeno
vsadepritomnost;Podstatne meno;vsadepritomnost;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Grifony;Podstatne meno;Grifony;Podstatné meno
zapriahnute;Pricastie - Sloveso;zapriahnute;Podstatné meno
v;Predlozka;v;Predložka
nebeskych;Pridavne meno;nebeskych;Prídavné meno
zaprahoch;Pridavne meno;zaprahoch;Podstatné meno
bozstiev;Podstatne meno;bozstiev;Podstatné meno
fungovali;Sloveso;fungovali;Sloveso
ako;Spojka;ako;Spojka
zjednotitelia;Podstatne meno;zjednotitelia;Podstatné meno
neba;Podstatne meno;neba;Podstatné meno
a;Spojka;a;Spojka
zeme;Podstatne meno;zeme;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Sporna;Pridavne meno;Sporna;Prídavné meno
je;Sloveso;je;Sloveso
funkcia;Podstatne meno;funkcia;Podstatné meno
nachadzanych;Pricastie - Sloveso;nachadzanych;Prídavné meno
zobrazeni;Podstatne meno;zobrazeni;Prídavné meno
ludi;Podstatne meno;ludi;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nie;Castica;Nie;Častica
je;Sloveso;je;Sloveso
jasne;Pridavne meno;jasne;Príslovka
,;Interpunkcia;,;Interpunkcia
ci;Spojka;ci;Spojka
ide;Sloveso;ide;Sloveso
o;Predlozka;o;Predložka
hracky;Podstatne meno;hracky;Podstatné meno
,;Interpunkcia;,;Interpunkcia
alebo;Spojka;alebo;Spojka
o;Predlozka;o;Predložka
idolceky;Podstatne meno;idolceky;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Jeho;Zameno;Jeho;Zámeno
meno;Podstatne meno;meno;Podstatné meno
vzniklo;Sloveso;vzniklo;Sloveso
od;Predlozka;od;Predložka
chlpatosti;Podstatne meno;chlpatosti;Podstatné meno
silnych;Pridavne meno;silnych;Prídavné meno
muzov;Podstatne meno;muzov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
vodcov;Podstatne meno;vodcov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Z;Predlozka;Z;Predložka
nalezov;Podstatne meno;nalezov;Podstatné meno
nefiguralneho;Pridavne meno;nefiguralneho;Prídavné meno
charakteru;Podstatne meno;charakteru;Podstatné meno
je;Sloveso;je;Sloveso
zaujimavy;Pridavne meno;zaujimavy;Podstatné meno
nalez;Podstatne meno;nalez;Sloveso
troch;Cislovka;troch;Číslovka
hlinenych;Pridavne meno;hlinenych;Prídavné meno
kraslic;Podstatne meno;kraslic;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nalez;Podstatne meno;Nalez;Podstatné meno
zelezneho;Pridavne meno;zelezneho;Prídavné meno
kluca;Podstatne meno;kluca;Podstatné meno
od;Predlozka;od;Predložka
visiaceho;Pricastie - Sloveso;visiaceho;Príčastie - Sloveso
zamku;Podstatne meno;zamku;Podstatné meno
mohol;Sloveso;mohol;Sloveso
suvisiet;Sloveso;suvisiet;Podstatné meno
s;Predlozka;s;Predložka
uz;Prislovka;uz;Príslovka
spomenutou;Pricastie - Sloveso;spomenutou;Príčastie - Sloveso
ochrannou;Pridavne meno;ochrannou;Prídavné meno
funkciou;Podstatne meno;funkciou;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Zaujimavu;Pridavne meno;Zaujimavu;Prídavné meno
skupinu;Podstatne meno;skupinu;Podstatné meno
tvoria;Sloveso;tvoria;Sloveso
vyobrazenia;Podstatne meno;vyobrazenia;Podstatné meno
s;Predlozka;s;Predložka
rastlinnymi;Pridavne meno;rastlinnymi;Prídavné meno
motivmi;Podstatne meno;motivmi;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Okolo;Predlozka;Okolo;Predložka
vyhonkov;Podstatne meno;vyhonkov;Podstatné meno
stromu;Podstatne meno;stromu;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
nachadza;Sloveso;nachadza;Sloveso
mriezka;Podstatne meno;mriezka;Podstatné meno
s;Predlozka;s;Predložka
kosostvorcov;Podstatne meno;kosostvorcov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Novgorodske;Pridavne meno;Novgorodske;Prídavné meno
brezove;Pridavne meno;brezove;Prídavné meno
listiny;Podstatne meno;listiny;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Novgorodske;Pridavne meno;Novgorodske;Prídavné meno
brezove;Pridavne meno;brezove;Prídavné meno
listiny;Podstatne meno;listiny;Podstatné meno
su;Sloveso;su;Podstatné meno
dnes;Prislovka;dnes;Príslovka
uznavane;Pricastie - Sloveso;uznavane;Príčastie - Sloveso
ako;Spojka;ako;Spojka
neocenitelny;Pridavne meno;neocenitelny;Prídavné meno
pramen;Podstatne meno;pramen;Podstatné meno
pre;Predlozka;pre;Predložka
poznanie;Podstatne meno;poznanie;Podstatné meno
zivota;Podstatne meno;zivota;Podstatné meno
v;Predlozka;v;Predložka
tomto;Zameno;tomto;Zámeno
stredovekom;Pridavne meno;stredovekom;Prídavné meno
meste;Podstatne meno;meste;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Z;Predlozka;Z;Predložka
obdobia;Podstatne meno;obdobia;Podstatné meno
11;Cislica;"""";Interpunkcia
storocia;Podstatne meno;storocia;Podstatné meno
pochadza;Sloveso;pochadza;Sloveso
sestnast;Cislovka;sestnast;Číslovka
kusov;Podstatne meno;kusov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Z;Predlozka;Z;Predložka
takychto;Zameno;takychto;Zámeno
listin;Podstatne meno;listin;Podstatné meno
je;Sloveso;je;Sloveso
zaujimavy;Pridavne meno;zaujimavy;Podstatné meno
predovsetkym;Castica;predovsetkym;Prídavné meno
nalez;Podstatne meno;nalez;Sloveso
,;Interpunkcia;,;Interpunkcia
datovany;Pricastie - Sloveso;datovany;Podstatné meno
zhruba;Castica;zhruba;Častica
polovicou;Podstatne meno;polovicou;Podstatné meno
trinasteho;Cislovka;trinasteho;Číslovka
storocia;Podstatne meno;storocia;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ide;Sloveso;Ide;Sloveso
o;Predlozka;o;Predložka
unikatny;Pridavne meno;unikatny;Podstatné meno
nalez;Podstatne meno;nalez;Sloveso
brezovej;Pridavne meno;brezovej;Prídavné meno
listiny;Podstatne meno;listiny;Podstatné meno
v;Predlozka;v;Predložka
karelcine;Podstatne meno;karelcine;Podstatné meno
,;Interpunkcia;,;Interpunkcia
s;Predlozka;s;Predložka
vyuzitim;Podstatne meno;vyuzitim;Podstatné meno
ruskej;Pridavne meno;ruskej;Prídavné meno
abecedy;Podstatne meno;abecedy;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Listina;Podstatne meno;Listina;Podstatné meno
je;Sloveso;je;Sloveso
o;Predlozka;o;Predložka
seststo;Cislovka;seststo;Číslovka
rokov;Podstatne meno;rokov;Podstatné meno
starsia;Pridavne meno;starsia;Podstatné meno
nez;Spojka;nez;Neurčiteľný slovný druh
ine;Pridavne meno;ine;Podstatné meno
zo;Predlozka;zo;Predložka
znamych;Pridavne meno;znamych;Prídavné meno
pisomnych;Pridavne meno;pisomnych;Prídavné meno
pamiatok;Podstatne meno;pamiatok;Podstatné meno
v;Predlozka;v;Predložka
karelcine;Podstatne meno;karelcine;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ten;Zameno;Ten;Zámeno
sip;Podstatne meno;sip;Sloveso
bohu;Podstatne meno;bohu;Podstatné meno
patri;Sloveso;patri;Sloveso
Trestajuci;Pricastie - Sloveso;Trestajuci;Príčastie - Sloveso
boh;Podstatne meno;boh;Podstatné meno
nim;Zameno;nim;Zámeno
vladne;Sloveso;vladne;Sloveso
Pre;Predlozka;Pre;Predložka
skumane;Pricastie - Sloveso;skumane;Prídavné meno
obdobie;Podstatne meno;obdobie;Podstatné meno
su;Sloveso;su;Podstatné meno
napisy;Podstatne meno;napisy;Podstatné meno
v;Predlozka;v;Predložka
najstarsom;Pridavne meno;najstarsom;Prídavné meno
novgorodskom;Pridavne meno;novgorodskom;Prídavné meno
chrame;Podstatne meno;chrame;Podstatné meno
neobycajne;Prislovka;neobycajne;Príslovka
cennym;Pridavne meno;cennym;Prídavné meno
pramenom;Podstatne meno;pramenom;Podstatné meno
.;Interpunkcia;.;Interpunkcia
B;Neurcitelny slovny druh;B;Značky
.;Interpunkcia;.;Interpunkcia
Autografy;Podstatne meno;Autografy;Podstatné meno
"""";Interpunkcia;"""";Interpunkcia
napisy;Podstatne meno;;
obsahujuce;Pricastie - Sloveso;obsahujuce;Príčastie - Sloveso
predovsetkym;Castica;predovsetkym;Prídavné meno
meno;Podstatne meno;meno;Podstatné meno
pisuceho;Pricastie - Sloveso;pisuceho;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nadpisy;Podstatne meno;Nadpisy;Podstatné meno
,;Interpunkcia;,;Interpunkcia
najdene;Pricastie - Sloveso;najdene;Príslovka
v;Predlozka;v;Predložka
rokoch;Podstatne meno;rokoch;Podstatné meno
1898;Cislica;"""";Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
99;Cislica;"""";Interpunkcia
boli;Sloveso;boli;Sloveso
odtlacene;Pricastie - Sloveso;odtlacene;Podstatné meno
do;Predlozka;do;Predložka
"""";Interpunkcia;"""";Interpunkcia
matric;Podstatne meno;matric;Citový výraz
"""";Interpunkcia;"""";Interpunkcia
z;Predlozka;z;Predložka
plasteliny;Podstatne meno;plasteliny;Podstatné meno
a;Spojka;a;Spojka
architektonickej;Pridavne meno;architektonickej;Prídavné meno
hliny;Podstatne meno;hliny;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Styridsat;Cislovka;Styridsat;Podstatné meno
dva;Cislovka;dva;Číslovka
takychto;Zameno;takychto;Číslovka
odliatkov;Podstatne meno;odliatkov;Podstatné meno
bolo;Sloveso;bolo;Sloveso
poslanych;Pricastie - Sloveso;poslanych;Podstatné meno
do;Predlozka;do;Predložka
Moskvy;Podstatne meno;Moskvy;Podstatné meno
,;Interpunkcia;,;Interpunkcia
kde;Zameno;kde;Zámeno
ich;Zameno;ich;Zámeno
skumal;Sloveso;skumal;Sloveso
I;Znacky;I;Značky
.;Interpunkcia;.;Interpunkcia
A;Znacky;A;Častica
.;Interpunkcia;.;Interpunkcia
Scepkin;Podstatne meno;Scepkin;Podstatné meno
,;Interpunkcia;,;Interpunkcia
autor;Podstatne meno;autor;Podstatné meno
prvej;Cislovka;prvej;Číslovka
prace;Podstatne meno;prace;Sloveso
o;Predlozka;o;Predložka
nich;Zameno;nich;Zámeno
.;Interpunkcia;.;Interpunkcia
Povodne;Prislovka;Povodne;Príslovka
sa;Zvratne zameno;sa;Zvratné zámeno
nachadzal;Sloveso;nachadzal;Sloveso
na;Predlozka;na;Predložka
freske;Podstatne meno;freske;Podstatné meno
severozapadnej;Pridavne meno;severozapadnej;Prídavné meno
veze;Podstatne meno;veze;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Druhy;Cislovka;Druhy;Podstatné meno
a;Spojka;a;Spojka
treti;Cislovka;treti;Sloveso
riadok;Podstatne meno;riadok;Podstatné meno
spolu;Prislovka;spolu;Príslovka
davaju;Sloveso;davaju;Podstatné meno
meno;Podstatne meno;meno;Podstatné meno
Sezir;Podstatne meno;Sezir;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Napis;Podstatne meno;Napis;Podstatné meno
tak;Zameno;tak;Zámeno
vcelku;Prislovka;vcelku;Častica
nadobuda;Sloveso;nadobuda;Sloveso
podobu;Podstatne meno;podobu;Podstatné meno
kriza;Podstatne meno;kriza;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Povodne;Prislovka;Povodne;Príslovka
bol;Sloveso;bol;Sloveso
umiestneny;Pricastie - Sloveso;umiestneny;Podstatné meno
na;Predlozka;na;Predložka
rimse;Podstatne meno;rimse;Podstatné meno
jedneho;Cislovka;jedneho;Prídavné meno
z;Predlozka;z;Predložka
okien;Podstatne meno;okien;Podstatné meno
ustrednej;Pridavne meno;ustrednej;Prídavné meno
veze;Podstatne meno;veze;Podstatné meno
kupoly;Podstatne meno;kupoly;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ma;Sloveso;Ma;Neurčiteľný slovný druh
tri;Cislovka;tri;Číslovka
riadky;Podstatne meno;riadky;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ide;Sloveso;Ide;Sloveso
o;Predlozka;o;Predložka
autografy;Podstatne meno;autografy;Podstatné meno
Kostu;Podstatne meno;Kostu;Podstatné meno
a;Spojka;a;Spojka
Vojatu;Podstatne meno;Vojatu;Podstatné meno
so;Predlozka;so;Predložka
schematicky;Prislovka;schematicky;Príslovka
nacrtnutymi;Pricastie - Sloveso;nacrtnutymi;Prídavné meno
krizmi;Podstatne meno;krizmi;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Napisy;Podstatne meno;Napisy;Podstatné meno
c;Znacky;c;Značky
.;Interpunkcia;.;Interpunkcia
39;Cislica;"""";Interpunkcia
,;Interpunkcia;,;Interpunkcia
40;Cislica;"""";Interpunkcia
,;Interpunkcia;,;Interpunkcia
41;Cislica;"""";Interpunkcia
su;Sloveso;su;Podstatné meno
sustredene;Pricastie - Sloveso;sustredene;Príslovka
okolo;Predlozka;okolo;Predložka
dvoch;Cislovka;dvoch;Číslovka
krizov;Podstatne meno;krizov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
a;Neurcitelny slovny druh;a;Spojka
.;Interpunkcia;.;Interpunkcia
b;Neurcitelny slovny druh;b;Značky
.;Interpunkcia;.;Interpunkcia
Petrovi;Podstatne meno;Petrovi;Podstatné meno
Tvorjata;Podstatne meno;Tvorjata;Podstatné meno
/;Interpunkcia;/;Interpunkcia
list;Podstatne meno;list;Podstatné meno
dvoch;Cislovka;dvoch;Číslovka
spolupracovnikov;Podstatne meno;spolupracovnikov;Podstatné meno
/;Interpunkcia;/;Interpunkcia
c;Neurcitelny slovny druh;c;Značky
.;Interpunkcia;.;Interpunkcia
Pre;Predlozka;Pre;Predložka
svoju;Zameno;svoju;Zámeno
kratkost;Podstatne meno;kratkost;Podstatné meno
a;Spojka;a;Spojka
uryvkovitost;Podstatne meno;uryvkovitost;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
nedaju;Sloveso;nedaju;Podstatné meno
podrobit;Sloveso;podrobit;Citový výraz
podrobnejsej;Pridavne meno;podrobnejsej;Citový výraz
analyze;Podstatne meno;analyze;Citový výraz
.;Interpunkcia;.;Interpunkcia
Je;Sloveso;Je;Sloveso
otazne;Pridavne meno;otazne;Príslovka
,;Interpunkcia;,;Interpunkcia
proti;Predlozka;proti;Predložka
komu;Zameno;komu;Zámeno
.;Interpunkcia;.;Interpunkcia
Ma;Sloveso;Ma;Neurčiteľný slovný druh
osem;Cislovka;osem;Číslovka
riadkov;Podstatne meno;riadkov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nasledujuci;Pricastie - Sloveso;Nasledujuci;Príčastie - Sloveso
text;Podstatne meno;text;Podstatné meno
je;Sloveso;je;Sloveso
silne;Prislovka;silne;Príslovka
poskodeny;Pricastie - Sloveso;poskodeny;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Amen;Citoslovce;Amen;Citoslovce
.;Interpunkcia;.;Interpunkcia
/;Interpunkcia;/;Interpunkcia
Vypitie;Podstatne meno;Vypitie;Podstatné meno
case;Podstatne meno;case;Príslovka
vina;Podstatne meno;vina;Podstatné meno
na;Predlozka;na;Predložka
schodisku;Podstatne meno;schodisku;Podstatné meno
chramu;Podstatne meno;chramu;Podstatné meno
pripomina;Sloveso;pripomina;Podstatné meno
obrady;Podstatne meno;obrady;Podstatné meno
pohanskych;Pridavne meno;pohanskych;Prídavné meno
kolektivnych;Pridavne meno;kolektivnych;Prídavné meno
hostin;Podstatne meno;hostin;Podstatné meno
,;Interpunkcia;,;Interpunkcia
tzv;Znacky;tzv;Značky
.;Interpunkcia;.;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
bratcin;Podstatne meno;bratcin;Citový výraz
"""";Interpunkcia;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
/;Interpunkcia;/;Interpunkcia
vedie;Sloveso;vedie;Sloveso
k;Predlozka;k;Predložka
pochybnosti;Podstatne meno;pochybnosti;Podstatné meno
o;Predlozka;o;Predložka
pevnosti;Podstatne meno;pevnosti;Podstatné meno
nabozenskeho;Pridavne meno;nabozenskeho;Prídavné meno
presvedcenia;Podstatne meno;presvedcenia;Podstatné meno
Nikolu;Podstatne meno;Nikolu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nalezy;Podstatne meno;Nalezy;Citový výraz
pecati;Podstatne meno;pecati;Citový výraz
umoznuju;Sloveso;umoznuju;Citový výraz
urcit;Sloveso;urcit;Citový výraz
autorstvo;Podstatne meno;autorstvo;Podstatné meno
,;Interpunkcia;,;Interpunkcia
pravost;Podstatne meno;pravost;Podstatné meno
a;Spojka;a;Spojka
cas;Podstatne meno;cas;Podstatné meno
vzniku;Podstatne meno;vzniku;Podstatné meno
dokumentu;Podstatne meno;dokumentu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
doplnaju;Sloveso;doplnaju;Podstatné meno
tak;Zameno;tak;Spojka
informacie;Podstatne meno;informacie;Podstatné meno
o;Predlozka;o;Predložka
nom;Zameno;nom;Značky
.;Interpunkcia;.;Interpunkcia
Prvym;Cislovka;Prvym;Prídavné meno
vyskumnikom;Podstatne meno;vyskumnikom;Podstatné meno
,;Interpunkcia;,;Interpunkcia
zaoberajucim;Pricastie - Sloveso;zaoberajucim;Príčastie - Sloveso
sa;Zvratne zameno;sa;Zvratné zámeno
novgorodskymi;Pridavne meno;novgorodskymi;Prídavné meno
pecatami;Podstatne meno;pecatami;Podstatné meno
bol;Sloveso;bol;Sloveso
P;Znacky;P;Značky
.;Interpunkcia;.;Interpunkcia
Lichacev;Podstatne meno;Lichacev;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktory;Zameno;ktory;Podstatné meno
do;Predlozka;do;Predložka
roku;Podstatne meno;roku;Podstatné meno
1917;Cislica;"""";Interpunkcia
objavil;Sloveso;;
seststo;Cislovka;;
kusov;Podstatne meno;kusov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Zber;Podstatne meno;Zber;Podstatné meno
uskutocnoval;Sloveso;uskutocnoval;Sloveso
pomocou;Predlozka;pomocou;Predložka
siete;Podstatne meno;siete;Podstatné meno
platenych;Pricastie - Sloveso;platenych;Prídavné meno
agentov;Podstatne meno;agentov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
N;Znacky;N;Značky
.;Interpunkcia;.;Interpunkcia
P;Znacky;P;Značky
.;Interpunkcia;.;Interpunkcia
Lichacev;Podstatne meno;Lichacev;Podstatné meno
bol;Sloveso;bol;Sloveso
tiez;Castica;tiez;Častica
autorom;Podstatne meno;autorom;Podstatné meno
jednej;Cislovka;jednej;Číslovka
z;Predlozka;z;Predložka
prvych;Cislovka;prvych;Prídavné meno
teoretickych;Pridavne meno;teoretickych;Prídavné meno
prac;Podstatne meno;prac;Značky
o;Predlozka;o;Predložka
uvedenych;Pricastie - Sloveso;uvedenych;Prídavné meno
pecatiach;Podstatne meno;pecatiach;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Tato;Zameno;Tato;Neurčiteľný slovný druh
praca;Podstatne meno;praca;Príčastie - Sloveso
a;Zvratne zameno;a;Spojka
vyznacuje;Sloveso;vyznacuje;Sloveso
chaotickostou;Podstatne meno;chaotickostou;Podstatné meno
usporiadania;Podstatne meno;usporiadania;Podstatné meno
materialu;Podstatne meno;materialu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Zaujimava;Pridavne meno;Zaujimava;Podstatné meno
je;Sloveso;je;Sloveso
tu;Zameno;tu;Zámeno
otazka;Podstatne meno;otazka;Podstatné meno
atributov;Podstatne meno;atributov;Podstatné meno
na;Predlozka;na;Predložka
obrazku;Podstatne meno;obrazku;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Napriek;Predlozka;Napriek;Predložka
tomu;Zameno;tomu;Zámeno
je;Sloveso;je;Sloveso
vsak;Spojka;vsak;Podstatné meno
i;Castica;i;Spojka
domnienka;Podstatne meno;domnienka;Podstatné meno
o;Predlozka;o;Predložka
zobrazeni;Podstatne meno;zobrazeni;Podstatné meno
samotnej;Pridavne meno;samotnej;Prídavné meno
knaznej;Podstatne meno;knaznej;Podstatné meno
na;Predlozka;na;Predložka
pecati;Podstatne meno;pecati;Podstatné meno
mylna;Pridavne meno;mylna;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Na;Predlozka;Na;Predložka
lici;Podstatne meno;lici;Podstatné meno
sa;Zvratne zameno;sa;Zvratné zámeno
nachadza;Sloveso;nachadza;Sloveso
ruza;Podstatne meno;ruza;Podstatné meno
so;Predlozka;so;Predložka
styrmi;Cislovka;styrmi;Číslovka
lupienkami;Podstatne meno;lupienkami;Podstatné meno
