Slovo;Číslo;Slovo2;Číslo2
bielorusk0ho;jednotné;bielorusk0ho;jednotné
prezidenta;jednotné;prezidenta;jednotné
Alexandra;jednotné;Alexandra;jednotné
Lukašenka;jednotné;Lukašenka;jednotné
mu;jednotné;mu;jednotné
to;jednotné;to;jednotné
neumožnili;množné;neumožnili;množné
.;;.;
V;;V;
roku;jednotné;roku;jednotné
1995;;1995;
v;;v;
encyklike;jednotné;encyklike;jednotné
Evangelium;;Evangelium;
Vitae;;Vitae;
(;;(;
Evanjelium;jednotné;Evanjelium;jednotné
života;jednotné;života;jednotné
);;);
znova;;znova;
presadil;jednotné;presadil;jednotné
za;;za;
hlavnú;jednotné;hlavnú;jednotné
hodnotu;jednotné;hodnotu;jednotné
cirkvi;jednotné;cirkvi;jednotné
ľudský;jednotné;ľudský;jednotné
život;jednotné;život;jednotné
.;;.;
Tento;jednotné;Tento;jednotné
pohľad;jednotné;pohľad;jednotné
zdieľali;množné;zdieľali;množné
mnohí;množné;mnohí;množné
ľudia;množné;ľudia;množné
v;;v;
postkomunistických;množné;postkomunistických;množné
štátoch;množné;štátoch;množné
,;;,;
Ronald;jednotné;Ronald;jednotné
Reagan;jednotné;Reagan;jednotné
,;;,;
ako;;ako;
aj;;aj;
hrdinovia;množné;hrdinovia;množné
zodpovední;množné;zodpovední;množné
za;;za;
ukončenie;jednotné;ukončenie;jednotné
komunistického;jednotné;komunistického;jednotné
útlaku;jednotné;útlaku;jednotné
.;;.;
V;;V;
neskorších;množné;neskorších;množné
rokoch;množné;rokoch;množné
pápež;jednotné;pápež;jednotné
kritizoval;jednotné;kritizoval;jednotné
aj;;aj;
niektoré;množné;niektoré;množné
extrémne;množné;extrémne;množné
verzie;množné;verzie;množné
korporátneho;jednotné;korporátneho;jednotné
kapitalizmu;jednotné;kapitalizmu;jednotné
.;;.;
Pápež;jednotné;Pápež;jednotné
tiež;;tiež;
kritizoval;jednotné;kritizoval;jednotné
transsexualitu;jednotné;transsexualitu;jednotné
a;;a;
zmenu;jednotné;zmenu;jednotné
pohlavia;jednotné;pohlavia;jednotné
ľudí;množné;ľudí;množné
.;;.;
Kongregácia;jednotné;Kongregácia;jednotné
za;;za;
doktrínu;jednotné;doktrínu;jednotné
viery;jednotné;viery;jednotné
,;;,;
ktorej;jednotné;ktorej;jednotné
predsedá;jednotné;predsedá;jednotné
,;;,;
ich;množné;ich;množné
označila;jednotné;označila;jednotné
za;;za;
ľudí;množné;ľudí;množné
s;;s;
"""";;"""";
mentálnymi;množné;mentálnymi;množné
patológiami;množné;patológiami;množné
"""";;"""";
.;;.;
Jedna;jednotné;Jedna;jednotné
z;;z;
nich;množné;nich;množné
sa;;sa;
týkala;jednotné;týkala;jednotné
toho;jednotné;toho;jednotné
,;;,;
že;;že;
vďaka;;vďaka;
opozícii;jednotné;opozícii;jednotné
voči;;voči;
komunizmu;jednotné;komunizmu;jednotné
podporoval;jednotné;podporoval;jednotné
pravicových;množné;pravicových;množné
diktátorov;množné;diktátorov;množné
.;;.;
Pápežovi;množné;Pápežovi;množné
zástanci;množné;zástanci;množné
odpovedajú;množné;odpovedajú;množné
,;;,;
že;;že;
tieto;množné;tieto;množné
tvrdenia;množné;tvrdenia;množné
sú;množné;sú;množné
nepravdivé;množné;nepravdivé;množné
.;;.;
Ďalšia;jednotné;Ďalšia;jednotné
kritika;jednotné;kritika;jednotné
sa;;sa;
zameriavala;jednotné;zameriavala;jednotné
na;;na;
jeho;jednotné;jeho;množné
presvedčenia;množné;presvedčenia;množné
.;;.;
Ako;;Ako;
hlavný;jednotné;hlavný;jednotné
príklad;jednotné;príklad;jednotné
tejto;jednotné;tejto;jednotné
kritiky;jednotné;kritiky;jednotné
sa;;sa;
označuje;jednotné;označuje;jednotné
exkomunikácia;jednotné;exkomunikácia;jednotné
Otca;jednotné;Otca;jednotné
Tissa;jednotné;Tissa;jednotné
Balasuriya;jednotné;Balasuriya;jednotné
.;;.;
Zaslúžil;jednotné;Zaslúžil;jednotné
sa;;sa;
o;;o;
obnovu;jednotné;obnovu;jednotné
tradičného;jednotné;tradičného;jednotné
katolicizmu;jednotné;katolicizmu;jednotné
.;;.;
Zahraničné;množné;Zahraničné;množné
cesty;množné;cesty;množné
sa;;sa;
stali;množné;stali;množné
neoddeliteľnou;jednotné;neoddeliteľnou;jednotné
súčasťou;jednotné;súčasťou;jednotné
jeho;jednotné;jeho;jednotné
pontifikátu;jednotné;pontifikátu;jednotné
.;;.;
Arcibiskup;jednotné;Arcibiskup;jednotné
Stanisław;jednotné;Stanisław;jednotné
Dziwisz;jednotné;Dziwisz;jednotné
bol;jednotné;bol;jednotné
pápežov;množné;pápežov;jednotné
osobný;jednotné;osobný;jednotné
sekretár;jednotné;sekretár;jednotné
a;;a;
spoločník;jednotné;spoločník;jednotné
.;;.;
V;;V;
roku;jednotné;roku;jednotné
470;;470;
prišiel;jednotné;prišiel;jednotné
do;;do;
Konštantínopolu;jednotné;Konštantínopolu;jednotné
,;;,;
kde;;kde;
vstúpil;jednotné;vstúpil;jednotné
do;;do;
armády;jednotné;armády;jednotné
.;;.;
Neskôr;;Neskôr;
bol;jednotné;bol;jednotné
povýšený;jednotné;povýšený;jednotné
na;;na;
veliteľa;jednotné;veliteľa;jednotné
cisárskej;jednotné;cisárskej;jednotné
gardy;jednotné;gardy;jednotné
(;;(;
Exkubiton;jednotné;Exkubiton;
);;);
.;;.;
Cisár;jednotné;Cisár;jednotné
zomrel;jednotné;zomrel;jednotné
1;;1;
.;;.;
augusta;jednotné;augusta;jednotné
527;;527;
.;;.;
Nástupcom;jednotné;Nástupcom;jednotné
sa;;sa;
stal;jednotné;stal;jednotné
jeho;jednotné;jeho;jednotné
synovec;jednotné;synovec;jednotné
Justinián;jednotné;Justinián;jednotné
I;;I;
.;;.;
,;;,;
počas;;počas;
vlády;jednotné;vlády;jednotné
ktorého;jednotné;ktorého;jednotné
došlo;jednotné;došlo;jednotné
k;;k;
urýchleniu;jednotné;urýchleniu;jednotné
transformácie;jednotné;transformácie;jednotné
rímskeho;jednotné;rímskeho;jednotné
antického;jednotné;antického;jednotné
štátu;jednotné;štátu;jednotné
na;;na;
stredovekú;jednotné;stredovekú;jednotné
byzantskú;jednotné;byzantskú;jednotné
ríšu;jednotné;ríšu;jednotné
.;;.;
Všetky;množné;Všetky;množné
posledné;množné;posledné;množné
verzie;množné;verzie;množné
Windows;;Windows;jednotné
sú;množné;sú;množné
plnohodnotné;množné;plnohodnotné;množné
operačné;množné;operačné;množné
systémy;množné;systémy;množné
.;;.;
Počas;;Počas;
mnohých;množné;mnohých;množné
rokov;množné;rokov;množné
bola;jednotné;bola;jednotné
práve;;práve;
bezpečnosť;jednotné;bezpečnosť;jednotné
systémov;množné;systémov;množné
rodiny;jednotné;rodiny;jednotné
Windows;;Windows;jednotné
dôležitou;jednotné;dôležitou;jednotné
otázkou;jednotné;otázkou;jednotné
.;;.;
Väčšina;jednotné;Väčšina;jednotné
dnešných;množné;dnešných;množné
operačných;množné;operačných;množné
systémov;množné;systémov;množné
bola;jednotné;bola;jednotné
navrhnutá;jednotné;navrhnutá;jednotné
s;;s;
veľkým;jednotné;veľkým;jednotné
zreteľom;jednotné;zreteľom;jednotné
na;;na;
bezpečnosť;jednotné;bezpečnosť;jednotné
vo;;vo;
viacpoužívateľských;množné;viacpoužívateľských;množné
a;;a;
/;;/;
alebo;;alebo;
sieťových;množné;sieťových;množné
prostrediach;množné;prostrediach;množné
.;;.;
Príkladom;jednotné;Príkladom;jednotné
je;jednotné;je;jednotné
Červ;;Červ;jednotné
Blaster;jednotné;Blaster;jednotné
z;;z;
augusta;jednotné;augusta;jednotné
2003;;2003;
.;;.;
Spoločnosť;jednotné;Spoločnosť;jednotné
Microsoft;jednotné;Microsoft;jednotné
pripustila;jednotné;pripustila;jednotné
isté;množné;isté;množné
bezpečnostné;množné;bezpečnostné;množné
problémy;množné;problémy;množné
na;;na;
prelome;jednotné;prelome;jednotné
storočia;jednotné;storočia;jednotné
a;;a;
(;;(;
podľa;;podľa;
tlačových;množné;tlačových;množné
vyhlásení;množné;vyhlásení;množné
);;);
teraz;;teraz;
považuje;jednotné;považuje;jednotné
bezpečnosť;jednotné;bezpečnosť;jednotné
za;;za;
prioritu;jednotné;prioritu;jednotné
číslo;jednotné;číslo;jednotné
jeden;jednotné;jeden;jednotné
.;;.;
Na;;Na;
systémoch;množné;systémoch;množné
Windows;jednotné;Windows;jednotné
2000;;2000;
a;;a;
XP;;XP;
môžu;množné;môžu;množné
byť;;byť;
updaty;množné;updaty;množné
automaticky;;automaticky;
stiahnuté;jednotné;stiahnuté;množné
a;;a;
nainštalované;jednotné;nainštalované;množné
,;;,;
pokiaľ;;pokiaľ;
sa;;sa;
používateľ;jednotné;používateľ;jednotné
tak;;tak;
rozhodne;jednotné;rozhodne;jednotné
.;;.;
V;;V;
roku;jednotné;roku;jednotné
2001;;2001;
prišla;jednotné;prišla;jednotné
spoločnosť;jednotné;spoločnosť;jednotné
Microsoft;jednotné;Microsoft;jednotné
s;;s;
novou;jednotné;novou;jednotné
iniciatívou;jednotné;iniciatívou;jednotné
týkajucou;jednotné;týkajucou;jednotné
sa;;sa;
bezpečnosti;jednotné;bezpečnosti;jednotné
,;;,;
ktorú;jednotné;ktorú;jednotné
nazvala;jednotné;nazvala;jednotné
Palladium;jednotné;Palladium;
.;;.;
Bitka;jednotné;Bitka;jednotné
pri;;pri;
Chiari;jednotné;Chiari;jednotné
Francúzske;množné;Francúzske;množné
vojská;množné;vojská;množné
vedené;množné;vedené;množné
maršalom;jednotné;maršalom;jednotné
Villeroyom;jednotné;Villeroyom;jednotné
sa;;sa;
v;;v;
nej;jednotné;nej;jednotné
pokúsili;množné;pokúsili;množné
zničiť;;zničiť;
cisárske;množné;cisárske;množné
jednotky;množné;jednotky;množné
Eugena;jednotné;Eugena;jednotné
Savojského;jednotné;Savojského;jednotné
.;;.;
Tie;množné;Tie;množné
sa;;sa;
opevnili;množné;opevnili;množné
na;;na;
pahorku;jednotné;pahorku;jednotné
obklopenom;jednotné;obklopenom;jednotné
z;;z;
troch;množné;troch;množné
strán;množné;strán;množné
vodou;jednotné;vodou;jednotné
.;;.;
Pre;;Pre;
včelstvo;jednotné;včelstvo;jednotné
je;jednotné;je;jednotné
med;jednotné;med;jednotné
zásobou;jednotné;zásobou;jednotné
energeticky;;energeticky;
bohatej;jednotné;bohatej;jednotné
potravy;jednotné;potravy;jednotné
.;;.;
Má;jednotné;Má;jednotné
vhodné;množné;vhodné;množné
chemické;množné;chemické;množné
vlastnosti;množné;vlastnosti;množné
pro;;pro;
pečenie;jednotné;pečenie;jednotné
.;;.;
Vďaka;;Vďaka;
vysokému;jednotné;vysokému;jednotné
obsahu;jednotné;obsahu;jednotné
cukru;jednotné;cukru;jednotné
ničí;jednotné;ničí;jednotné
baktérie;množné;baktérie;množné
procesom;jednotné;procesom;jednotné
nazývaným;jednotné;nazývaným;jednotné
osmolýza;jednotné;osmolýza;jednotné
.;;.;
Zloženie;jednotné;Zloženie;jednotné
medu;jednotné;medu;jednotné
Med;jednotné;Med;jednotné
je;jednotné;je;jednotné
zmes;jednotné;zmes;jednotné
cukrov;množné;cukrov;množné
,;;,;
vody;jednotné;vody;jednotné
,;;,;
a;;a;
iných;množné;iných;množné
zložiek;množné;zložiek;množné
.;;.;
Napriek;;Napriek;
tomu;jednotné;tomu;jednotné
med;jednotné;med;jednotné
,;;,;
kukuričný;jednotné;kukuričný;jednotné
sirup;jednotné;sirup;jednotné
a;;a;
iná;množné;iná;množné
sladidlá;množné;sladidlá;množné
tvoria;množné;tvoria;množné
potencionálne;jednotné;potencionálne;jednotné
a;;a;
akútne;jednotné;akútne;jednotné
riziko;jednotné;riziko;jednotné
pre;;pre;
kojencov;množné;kojencov;množné
.;;.;
Bitka;jednotné;Bitka;jednotné
pri;;pri;
Turíne;jednotné;Turíne;jednotné
Priamym;jednotné;Priamym;jednotné
následkom;jednotné;následkom;jednotné
tejto;jednotné;tejto;jednotné
porážky;jednotné;porážky;jednotné
bola;jednotné;bola;jednotné
strata;jednotné;strata;jednotné
Milána;jednotné;Milána;jednotné
a;;a;
ústup;jednotné;ústup;jednotné
hlavných;množné;hlavných;množné
francúzskych;množné;francúzskych;množné
síl;množné;síl;množné
smerom;jednotné;smerom;jednotné
k;;k;
francúzskym;množné;francúzskym;množné
hraniciam;množné;hraniciam;množné
.;;.;
Nemýlil;jednotné;Nemýlil;jednotné
sa;;sa;
.;;.;
);;);
Zenón;jednotné;Zenón;jednotné
(;;(;
cisár;jednotné;cisár;jednotné
);;);
Zenón;jednotné;Zenón;jednotné
(;;(;
lat;jednotné;lat;
.;;.;
Zeno;jednotné;Zeno;jednotné
);;);
bol;jednotné;bol;jednotné
byzantský;jednotné;byzantský;jednotné
cisár;jednotné;cisár;jednotné
od;;od;
9;;9;
.;;.;
februára;jednotné;februára;jednotné
474;;474;
do;;do;
9;;9;
.;;.;
apríla;jednotné;apríla;jednotné
491;;491;
(;;(;
s;;s;
dvadsaťmesačným;jednotné;dvadsaťmesačným;jednotné
prerušením;jednotné;prerušením;jednotné
v;;v;
rokoch;množné;rokoch;množné
475;;475;
–;;–;
476;;476;
);;);
.;;.;
Pred;;Pred;
nástupom;jednotné;nástupom;jednotné
na;;na;
trón;jednotné;trón;jednotné
Lev;jednotné;Lev;jednotné
pochopil;jednotné;pochopil;jednotné
,;;,;
že;;že;
získal;jednotné;získal;jednotné
zdatného;jednotné;zdatného;jednotné
vojvodcu;jednotné;vojvodcu;jednotné
.;;.;
Šlachta;jednotné;Šlachta;jednotné
ani;;ani;
ľud;jednotné;ľud;jednotné
však;;však;
Zenóna;jednotné;Zenóna;jednotné
kvôli;;kvôli;
jeho;jednotné;jeho;jednotné
isaurskému;jednotné;isaurskému;jednotné
pôvodu;jednotné;pôvodu;jednotné
neprijali;množné;neprijali;množné
.;;.;
Tento;jednotné;Tento;jednotné
čas;jednotné;čas;jednotné
Zenón;jednotné;Zenón;jednotné
využil;jednotné;využil;jednotné
na;;na;
prestavbu;jednotné;prestavbu;jednotné
armády;jednotné;armády;jednotné
.;;.;
Už;;Už;
veľmi;;veľmi;
starý;jednotné;starý;jednotné
kráľ;jednotné;kráľ;jednotné
tento;jednotné;tento;jednotné
návrh;jednotné;návrh;jednotné
prijal;jednotné;prijal;jednotné
a;;a;
mier;jednotné;mier;jednotné
medzi;;medzi;
obidvoma;množné;obidvoma;množné
štátmi;množné;štátmi;množné
potom;;potom;
vydržal;jednotné;vydržal;jednotné
viac;jednotné;viac;jednotné
ako;;ako;
pol;jednotné;pol;jednotné
storočia;jednotné;storočia;jednotné
.;;.;
Od;;Od;
roku;jednotné;roku;jednotné
472;;472;
však;;však;
vzrastalo;jednotné;vzrastalo;jednotné
nebezpečenstvo;jednotné;nebezpečenstvo;jednotné
zo;;zo;
strany;jednotné;strany;jednotné
Ostrogótov;množné;Ostrogótov;množné
.;;.;
Theodorich;jednotné;Theodorich;jednotné
Itálii;množné;Itálii;jednotné
po;;po;
niekoľkých;množné;niekoľkých;množné
rokoch;množné;rokoch;množné
dobyl;jednotné;dobyl;jednotné
a;;a;
vytvoril;jednotné;vytvoril;jednotné
tam;;tam;
vlastnú;jednotné;vlastnú;jednotné
ríšu;jednotné;ríšu;jednotné
,;;,;
ktorá;jednotné;ktorá;jednotné
bola;jednotné;bola;jednotné
formálne;;formálne;
podriadená;jednotné;podriadená;jednotné
Konštantínopoli;jednotné;Konštantínopoli;jednotné
.;;.;
Napriek;;Napriek;
nezáujmu;jednotné;nezáujmu;jednotné
o;;o;
západ;jednotné;západ;jednotné
sa;;sa;
aj;;aj;
Zenón;jednotné;Zenón;jednotné
snažil;jednotné;snažil;jednotné
zachovať;;zachovať;
ideu;jednotné;ideu;jednotné
jednotnej;jednotné;jednotnej;jednotné
Rímskej;jednotné;Rímskej;jednotné
ríše;jednotné;ríše;jednotné
,;;,;
aj;;aj;
keď;;keď;
jej;jednotné;jej;jednotné
polovica;jednotné;polovica;jednotné
sa;;sa;
momentálne;;momentálne;
nachádzala;jednotné;nachádzala;jednotné
pod;;pod;
kontrolou;jednotné;kontrolou;jednotné
Germánov;množné;Germánov;množné
.;;.;
Smrť;jednotné;Smrť;jednotné
a;;a;
nástupníctvo;jednotné;nástupníctvo;jednotné
Zenón;jednotné;Zenón;jednotné
zomrel;jednotné;zomrel;jednotné
9;;9;
.;;.;
apríla;jednotné;apríla;jednotné
491;;491;
a;;a;
prežil;jednotné;prežil;jednotné
tak;;tak;
obidvoch;množné;obidvoch;množné
svojich;množné;svojich;množné
synov;množné;synov;množné
.;;.;
V;;V;
cirkevných;množné;cirkevných;množné
dejinách;množné;dejinách;množné
je;jednotné;je;jednotné
Zenón;jednotné;Zenón;jednotné
významný;jednotné;významný;jednotné
kvôli;;kvôli;
Henotikonu;jednotné;Henotikonu;jednotné
,;;,;
ktorý;jednotné;ktorý;jednotné
dočasne;;dočasne;
uvoľnil;jednotné;uvoľnil;jednotné
napätie;jednotné;napätie;jednotné
medzi;;medzi;
monofyzitmi;množné;monofyzitmi;množné
a;;a;
oficiálnou;jednotné;oficiálnou;jednotné
cirkvou;jednotné;cirkvou;jednotné
,;;,;
ale;;ale;
vyvolal;jednotné;vyvolal;jednotné
akakiánsku;jednotné;akakiánsku;jednotné
schizmu;jednotné;schizmu;jednotné
.;;.;
Založil;jednotné;Založil;jednotné
vedeckú;jednotné;vedeckú;jednotné
slavistiku;jednotné;slavistiku;jednotné
.;;.;
Svoje;množné;Svoje;množné
diela;množné;diela;množné
písal;jednotné;písal;jednotné
prevažne;;prevažne;
po;;po;
nemecky;;nemecky;
alebo;;alebo;
po;;po;
česky;;česky;
.;;.;
Krátko;;Krátko;
na;;na;
to;jednotné;to;jednotné
sa;;sa;
narodil;jednotné;narodil;jednotné
P;;P;
.;;.;
J;;J;
.;;.;
Šafárik;jednotné;Šafárik;jednotné
.;;.;
Mali;množné;Mali;množné
spolu;;spolu;
5;;5;
detí;množné;detí;množné
,;;,;
a;;a;
to;jednotné;to;
už;;už;
spomenutých;množné;spomenutých;množné
súrodencov;množné;súrodencov;množné
P;;P;
.;;.;
J;;J;
.;;.;
,;;,;
a;;a;
tiež;;tiež;
„;;„;
prvého;jednotné;prvého;jednotné
"""";;"""";
Pavla;jednotné;Pavla;jednotné
Jozefa;jednotné;Jozefa;jednotné
narodeného;jednotné;narodeného;jednotné
1791;;1791;
,;;,;
ktorý;jednotné;ktorý;jednotné
ale;;ale;
po;;po;
roku;jednotné;roku;jednotné
umrel;jednotné;umrel;jednotné
.;;.;
Aj;;Aj;
preto;;preto;
bol;jednotné;bol;jednotné
v;;v;
domácnosti;jednotné;domácnosti;jednotné
vždy;;vždy;
dostatok;jednotné;dostatok;jednotné
všetkého;jednotné;všetkého;jednotné
.;;.;
Umrela;jednotné;Umrela;jednotné
roku;jednotné;roku;jednotné
1876;;1876;
ako;;ako;
73;;73;
-;;-;
ročná;jednotné;ročná;jednotné
.;;.;
Čoskoro;;Čoskoro;
si;;si;
získal;jednotné;získal;jednotné
dôstojnícku;jednotné;dôstojnícku;jednotné
hodnosť;jednotné;hodnosť;jednotné
.;;.;
V;;V;
životopisoch;množné;životopisoch;jednotné
P;;P;
.;;.;
J;;J;
.;;.;
Šafárika;jednotné;Šafárika;jednotné
sa;;sa;
uvádza;jednotné;uvádza;jednotné
,;;,;
že;;že;
na;;na;
jeho;jednotné;jeho;jednotné
národné;jednotné;národné;jednotné
povedomie;jednotné;povedomie;jednotné
vplýval;jednotné;vplýval;jednotné
v;;v;
Kobeliarove;jednotné;Kobeliarove;jednotné
jeden;jednotné;jeden;jednotné
z;;z;
tamojších;množné;tamojších;množné
písmakov;množné;písmakov;množné
menom;jednotné;menom;jednotné
Novák;jednotné;Novák;jednotné
,;;,;
ktorý;jednotné;ktorý;jednotné
mu;jednotné;mu;jednotné
požičiaval;jednotné;požičiaval;jednotné
na;;na;
čítanie;jednotné;čítanie;jednotné
české;množné;české;množné
knihy;množné;knihy;množné
.;;.;
S;;S;
najväčšou;jednotné;najväčšou;jednotné
pravdepodobnosťou;jednotné;pravdepodobnosťou;jednotné
ide;jednotné;ide;jednotné
o;;o;
tamojšieho;jednotné;tamojšieho;jednotné
učiteľa;jednotné;učiteľa;jednotné
,;;,;
„;;„;
ludimagistra;jednotné;ludimagistra;jednotné
"""";;"""";
Tomáša;jednotné;Tomáša;jednotné
Nováka;jednotné;Nováka;jednotné
.;;.;
Dôležitejším;jednotné;Dôležitejším;jednotné
faktorom;jednotné;faktorom;jednotné
ale;;ale;
,;;,;
ktorý;jednotné;ktorý;jednotné
vplýval;jednotné;vplýval;jednotné
na;;na;
Šafárikovo;jednotné;Šafárikovo;jednotné
národné;jednotné;národné;jednotné
povedomie;jednotné;povedomie;jednotné
bolo;jednotné;bolo;jednotné
prostredie;jednotné;prostredie;jednotné
v;;v;
ktorom;jednotné;ktorom;jednotné
žil;jednotné;žil;jednotné
.;;.;
O;;O;
hĺbke;jednotné;hĺbke;jednotné
a;;a;
intenzite;jednotné;intenzite;jednotné
vplyvu;jednotné;vplyvu;jednotné
kobeliarovského;jednotné;kobeliarovského;jednotné
prostredia;jednotné;prostredia;jednotné
na;;na;
Šafárika;jednotné;Šafárika;jednotné
,;;,;
svedčia;množné;svedčia;jednotné
jeho;množné;jeho;množné
spomienky;množné;spomienky;množné
na;;na;
detstvo;jednotné;detstvo;jednotné
.;;.;
V;;V;
rokoch;množné;rokoch;množné
1805;;1805;
-;;-;
1908;;1908;
študoval;jednotné;študoval;jednotné
v;;v;
Rožňave;jednotné;Rožňave;jednotné
.;;.;
Niektorí;množné;Niektorí;množné
životopisci;množné;životopisci;množné
spomínajú;množné;spomínajú;množné
nižšie;jednotné;nižšie;jednotné
gymnázium;jednotné;gymnázium;jednotné
.;;.;
Okrem;;Okrem;
povinnej;jednotné;povinnej;jednotné
latinčiny;jednotné;latinčiny;jednotné
osvojil;jednotné;osvojil;jednotné
si;;si;
maďarčinu;jednotné;maďarčinu;jednotné
