Slovo;Slovný druh;Slovo2;Slovný druh2
Trnava;Podstatné meno;Trnava;Podstatné meno
bola;Podstatné meno;bola;Sloveso
miestom;Podstatné meno;miestom;Podstatné meno
stretnutí;Podstatné meno;stretnutí;Podstatné meno
kráľov;Prídavné meno;kráľov;Podstatné meno
Bratislava;Podstatné meno;Bratislava;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
stala;Sloveso;stala;Sloveso
administratívnym;Prídavné meno;administratívnym;Prídavné meno
centrom;Podstatné meno;centrom;Podstatné meno
krajiny;Podstatné meno;krajiny;Podstatné meno
a;Spojka;a;Spojka
Trnava;Podstatné meno;Trnava;Podstatné meno
prevzala;Sloveso;prevzala;Sloveso
úlohu;Podstatné meno;úlohu;Podstatné meno
kultúrneho;Prídavné meno;kultúrneho;Prídavné meno
a;Spojka;a;Spojka
náboženského;Prídavné meno;náboženského;Prídavné meno
centra;Podstatné meno;centra;Podstatné meno
krajiny;Podstatné meno;krajiny;Podstatné meno
Do;Citoslovce;Do;Predložka
storočia;Podstatné meno;storočia;Podstatné meno
vstupovala;Sloveso;vstupovala;Sloveso
Trnava;Podstatné meno;Trnava;Podstatné meno
ako;Spojka;ako;Spojka
univerzitné;Prídavné meno;univerzitné;Prídavné meno
mesto;Podstatné meno;mesto;Podstatné meno
známe;Podstatné meno;známe;Prídavné meno
v;Predložka;v;Predložka
celej;Sloveso;celej;Prídavné meno
Európe;Podstatné meno;Európe;Podstatné meno
V;Skratka;V;Predložka
roku;Podstatné meno;roku;Podstatné meno
Anton;Podstatné meno;Anton;Podstatné meno
vytvoril;Sloveso;vytvoril;Sloveso
v;Predložka;v;Predložka
Trnave;Podstatné meno;Trnave;Podstatné meno
hlavný;Podstatné meno;hlavný;Prídavné meno
stánok;Podstatné meno;stánok;Podstatné meno
Slovenského;Prídavné meno;Slovenského;Prídavné meno
učeného;Prídavné meno;učeného;Príčastie - Sloveso
tovarišstva;Podstatné meno;tovarišstva;Podstatné meno
Bohatá;Prídavné meno;Bohatá;Prídavné meno
história;Podstatné meno;história;Podstatné meno
mesta;Podstatné meno;mesta;Podstatné meno
zanechala;Sloveso;zanechala;Sloveso
výrazné;Prídavné meno;výrazné;Prídavné meno
stopy;Podstatné meno;stopy;Podstatné meno
množstvo;Podstatné meno;množstvo;Podstatné meno
architektonických;Prídavné meno;architektonických;Prídavné meno
pamiatok;Podstatné meno;pamiatok;Podstatné meno
Prechádzka;Podstatné meno;Prechádzka;Podstatné meno
historickým;Prídavné meno;historickým;Prídavné meno
centrom;Podstatné meno;centrom;Podstatné meno
ktoré;Zámeno;ktoré;Zámeno
tvorí;Sloveso;tvorí;Sloveso
mestskú;Prídavné meno;mestskú;Prídavné meno
pamiatkovú;Prídavné meno;pamiatkovú;Prídavné meno
rezerváciu;Podstatné meno;rezerváciu;Podstatné meno
poskytuje;Sloveso;poskytuje;Sloveso
možnosť;Podstatné meno;možnosť;Podstatné meno
zoznámiť;Sloveso;zoznámiť;Sloveso
sa;Zámeno;sa;Zvratné zámeno
s;Podstatné meno;s;Predložka
pozoruhodným;Prídavné meno;pozoruhodným;Prídavné meno
architektonickým;Prídavné meno;architektonickým;Prídavné meno
súborom;Podstatné meno;súborom;Podstatné meno
ktorý;Zámeno;ktorý;Zámeno
sa;Zámeno;sa;Zvratné zámeno
tu;Príslovka;tu;Zámeno
formoval;Sloveso;formoval;Sloveso
niekoľko;Číslovka;niekoľko;Zámeno
storočí;Podstatné meno;storočí;Podstatné meno
Pohyby;Podstatné meno;Pohyby;Podstatné meno
a;Spojka;a;Spojka
polohy;Podstatné meno;polohy;Podstatné meno
objektov;Podstatné meno;objektov;Podstatné meno
sú;Sloveso;sú;Sloveso
dnes;Príslovka;dnes;Príslovka
ľahko;Príslovka;ľahko;Príslovka
a;Spojka;a;Spojka
moderná;Prídavné meno;moderná;Prídavné meno
astronómia;Podstatné meno;astronómia;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
zameriava;Sloveso;zameriava;Sloveso
viac;Prídavné meno;viac;Príslovka
na;Citoslovce;na;Predložka
pozorovanie;Podstatné meno;pozorovanie;Podstatné meno
a;Spojka;a;Spojka
pochopenie;Podstatné meno;pochopenie;Podstatné meno
skutočnej;Prídavné meno;skutočnej;Prídavné meno
fyzickej;Prídavné meno;fyzickej;Prídavné meno
podstaty;Podstatné meno;podstaty;Podstatné meno
nebeských;Prídavné meno;nebeských;Prídavné meno
objektov;Podstatné meno;objektov;Podstatné meno
toho;Zámeno;toho;Zámeno
čo;Zámeno;čo;Zámeno
ich;Zámeno;ich;Zámeno
poháňa;Sloveso;poháňa;Sloveso
Od;Predložka;Od;Predložka
začiatku;Podstatné meno;začiatku;Podstatné meno
dvadsiateho;Číslovka;dvadsiateho;Číslovka
storočia;Podstatné meno;storočia;Podstatné meno
oblasť;Podstatné meno;oblasť;Podstatné meno
profesionálnej;Prídavné meno;profesionálnej;Prídavné meno
astronómie;Podstatné meno;astronómie;Podstatné meno
smerovala;Sloveso;smerovala;Sloveso
k;Podstatné meno;k;Predložka
rozdeleniu;Podstatné meno;rozdeleniu;Podstatné meno
na;Citoslovce;na;Predložka
pozorovateľskú;Prídavné meno;pozorovateľskú;Prídavné meno
astronómiu;Podstatné meno;astronómiu;Podstatné meno
a;Spojka;a;Spojka
teoretickú;Prídavné meno;teoretickú;Prídavné meno
astrofyziku;Podstatné meno;astrofyziku;Podstatné meno
Silné;Prídavné meno;Silné;Prídavné meno
gama;Podstatné meno;gama;Prídavné meno
lúče;Podstatné meno;lúče;Podstatné meno
možno;Príslovka;možno;Častica
odhaľovať;Sloveso;odhaľovať;Sloveso
vďaka;Podstatné meno;vďaka;Predložka
veľkým;Prídavné meno;veľkým;Prídavné meno
vzdušným;Prídavné meno;vzdušným;Prídavné meno
dažďom;Podstatné meno;dažďom;Podstatné meno
ktoré;Zámeno;ktoré;Zámeno
produkujú;Sloveso;produkujú;Sloveso
Aj;Citoslovce;Aj;Častica
štúdium;Podstatné meno;štúdium;Podstatné meno
kozmického;Prídavné meno;kozmického;Prídavné meno
žiarenia;Podstatné meno;žiarenia;Podstatné meno
možno;Príslovka;možno;Častica
považovať;Sloveso;považovať;Sloveso
za;Predložka;za;Predložka
odvetvie;Podstatné meno;odvetvie;Podstatné meno
astronómie;Podstatné meno;astronómie;Podstatné meno
V;Skratka;V;Predložka
ranom;Prídavné meno;ranom;Prídavné meno
období;Podstatné meno;období;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
astronómia;Podstatné meno;astronómia;Podstatné meno
zaoberala;Sloveso;zaoberala;Sloveso
pozorovaním;Podstatné meno;pozorovaním;Podstatné meno
a;Spojka;a;Spojka
pohybov;Podstatné meno;pohybov;Podstatné meno
objektov;Podstatné meno;objektov;Podstatné meno
viditeľných;Prídavné meno;viditeľných;Prídavné meno
voľným;Prídavné meno;voľným;Prídavné meno
okom;Podstatné meno;okom;Podstatné meno
V;Skratka;V;Predložka
stredovekej;Prídavné meno;stredovekej;Prídavné meno
Európe;Podstatné meno;Európe;Podstatné meno
astronómia;Podstatné meno;astronómia;Podstatné meno
poväčšine;Príslovka;poväčšine;Príslovka
stagnovala;Sloveso;stagnovala;Sloveso
aj;Citoslovce;aj;Spojka
keď;Spojka;keď;Spojka
v;Predložka;v;Predložka
Arabskom;Prídavné meno;Arabskom;Prídavné meno
svete;Podstatné meno;svete;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
jej;Zámeno;jej;Zámeno
darilo;Sloveso;darilo;Sloveso
V;Skratka;V;Predložka
neskorom;Prídavné meno;neskorom;Prídavné meno
storočí;Podstatné meno;storočí;Podstatné meno
islamský;Prídavné meno;islamský;Prídavné meno
astronóm;Podstatné meno;astronóm;Podstatné meno
al;Častice;al;Neurčiteľný slovný druh
rozsiahlo;Príslovka;rozsiahlo;Príslovka
opísal;Sloveso;opísal;Sloveso
pohyb;Podstatné meno;pohyb;Podstatné meno
nebeských;Prídavné meno;nebeských;Prídavné meno
telies;Podstatné meno;telies;Podstatné meno
Jeho;Zámeno;Jeho;Zámeno
prácu;Podstatné meno;prácu;Podstatné meno
obhájil;Sloveso;obhájil;Sloveso
rozšíril;Sloveso;rozšíril;Sloveso
a;Spojka;a;Spojka
opravil;Sloveso;opravil;Sloveso
Galilei;Podstatné meno;Galilei;Podstatné meno
a;Spojka;a;Spojka
pridal;Sloveso;pridal;Sloveso
do;Citoslovce;do;Predložka
svojich;Zámeno;svojich;Zámeno
pozorovaní;Podstatné meno;pozorovaní;Podstatné meno
zlepšenie;Podstatné meno;zlepšenie;Podstatné meno
pomocou;Predložka;pomocou;Predložka
teleskopu;Podstatné meno;teleskopu;Podstatné meno
bol;Podstatné meno;bol;Sloveso
prvý;Číslovka;prvý;Číslovka
kto;Zámeno;kto;Zámeno
vymyslel;Sloveso;vymyslel;Sloveso
systém;Podstatné meno;systém;Podstatné meno
ktorý;Zámeno;ktorý;Zámeno
správne;Príslovka;správne;Príslovka
opisoval;Sloveso;opisoval;Sloveso
detaily;Podstatné meno;detaily;Podstatné meno
pohybov;Podstatné meno;pohybov;Podstatné meno
planét;Podstatné meno;planét;Podstatné meno
okolo;Príslovka;okolo;Predložka
Slnka;Podstatné meno;Slnka;Podstatné meno
nachádzajúceho;Prídavné meno;nachádzajúceho;Príčastie - Sloveso
sa;Zámeno;sa;Zvratné zámeno
v;Predložka;v;Predložka
strede;Podstatné meno;strede;Podstatné meno
Až;Príslovka;Až;Častica
Newtonov;Podstatné meno;Newtonov;Prídavné meno
objav;Podstatné meno;objav;Podstatné meno
nebeskej;Prídavné meno;nebeskej;Prídavné meno
dynamiky;Podstatné meno;dynamiky;Podstatné meno
a;Spojka;a;Spojka
jeho;Zámeno;jeho;Zámeno
gravitačné;Prídavné meno;gravitačné;Prídavné meno
zákony;Podstatné meno;zákony;Podstatné meno
konečne;Príslovka;konečne;Príslovka
vysvetlili;Sloveso;vysvetlili;Sloveso
pohyby;Podstatné meno;pohyby;Podstatné meno
planét;Podstatné meno;planét;Podstatné meno
Newton;Podstatné meno;Newton;Podstatné meno
tiež;Častice;tiež;Častica
vymyslel;Sloveso;vymyslel;Sloveso
teleskop;Podstatné meno;teleskop;Podstatné meno
Hviezdy;Podstatné meno;Hviezdy;Podstatné meno
boli;Sloveso;boli;Sloveso
zaradené;Prídavné meno;zaradené;Príčastie - Sloveso
medzi;Predložka;medzi;Predložka
vzdialené;Prídavné meno;vzdialené;Prídavné meno
objekty;Podstatné meno;objekty;Podstatné meno
počas;Predložka;počas;Predložka
storočia;Podstatné meno;storočia;Podstatné meno
urobila;Sloveso;urobila;Sloveso
obrovské;Prídavné meno;obrovské;Prídavné meno
pokroky;Podstatné meno;pokroky;Podstatné meno
so;Predložka;so;Predložka
svojím;Zámeno;svojím;Zámeno
modelom;Podstatné meno;modelom;Podstatné meno
Veľkého;Prídavné meno;Veľkého;Prídavné meno
tresku;Podstatné meno;tresku;Podstatné meno
ktorý;Zámeno;ktorý;Zámeno
silno;Príslovka;silno;Príslovka
podporovali;Sloveso;podporovali;Sloveso
dôkazy;Podstatné meno;dôkazy;Podstatné meno
poskytované;Prídavné meno;poskytované;Príčastie - Sloveso
astronómiou;Podstatné meno;astronómiou;Podstatné meno
a;Spojka;a;Spojka
fyzikou;Podstatné meno;fyzikou;Podstatné meno
akými;Zámeno;akými;Zámeno
sú;Sloveso;sú;Sloveso
kozmické;Prídavné meno;kozmické;Prídavné meno
reliktové;Prídavné meno;reliktové;Prídavné meno
žiarenie;Podstatné meno;žiarenie;Podstatné meno
zákon;Podstatné meno;zákon;Podstatné meno
a;Spojka;a;Spojka
hojnosť;Podstatné meno;hojnosť;Podstatné meno
prvkov;Podstatné meno;prvkov;Podstatné meno
K;Skratka;K;Predložka
žiadosti;Podstatné meno;žiadosti;Podstatné meno
potrebujete;Sloveso;potrebujete;Sloveso
nasledovné;Prídavné meno;nasledovné;Prídavné meno
dokumenty;Podstatné meno;dokumenty;Podstatné meno
Potvrdenie;Podstatné meno;Potvrdenie;Podstatné meno
o;Citoslovce;o;Predložka
auta;Podstatné meno;auta;Podstatné meno
v;Predložka;v;Predložka
zahraničí;Podstatné meno;zahraničí;Podstatné meno
auta;Podstatné meno;auta;Podstatné meno
v;Predložka;v;Predložka
Rakúsku;Podstatné meno;Rakúsku;Podstatné meno
stojí;Sloveso;stojí;Sloveso
EUR;Skratka;EUR;Značky
Kúpnu;Prídavné meno;Kúpnu;Prídavné meno
zmluvu;Podstatné meno;zmluvu;Podstatné meno
od;Predložka;od;Predložka
predávajúceho;Prídavné meno;predávajúceho;Príčastie - Sloveso
Technický;Prídavné meno;Technický;Prídavné meno
preukaz;Podstatné meno;preukaz;Podstatné meno
Za;Predložka;Za;Predložka
každý;Zámeno;každý;Zámeno
nasledujúci;Prídavné meno;nasledujúci;Príčastie - Sloveso
rok;Podstatné meno;rok;Podstatné meno
SKK;Skratka;SKK;Značky
až;Príslovka;až;Častica
do;Citoslovce;do;Predložka
maximálnej;Prídavné meno;maximálnej;Prídavné meno
výšky;Podstatné meno;výšky;Podstatné meno
SKK;Skratka;SKK;Značky
Po;Predložka;Po;Predložka
prijatí;Podstatné meno;prijatí;Podstatné meno
žiadosti;Podstatné meno;žiadosti;Podstatné meno
a;Spojka;a;Spojka
zaplatení;Podstatné meno;zaplatení;Podstatné meno
správneho;Prídavné meno;správneho;Prídavné meno
poplatku;Podstatné meno;poplatku;Podstatné meno
nasleduje;Sloveso;nasleduje;Sloveso
technická;Prídavné meno;technická;Prídavné meno
kontrola;Podstatné meno;kontrola;Podstatné meno
na;Citoslovce;na;Predložka
privátnych;Prídavné meno;privátnych;Prídavné meno
firmách;Podstatné meno;firmách;Podstatné meno
s;Podstatné meno;s;Predložka
monopolným;Prídavné meno;monopolným;Prídavné meno
postavením;Podstatné meno;postavením;Podstatné meno
skoro;Príslovka;skoro;Častica
v;Predložka;v;Predložka
každom;Zámeno;každom;Zámeno
meste;Podstatné meno;meste;Podstatné meno
Po;Predložka;Po;Predložka
úspešnej;Prídavné meno;úspešnej;Prídavné meno
technickej;Prídavné meno;technickej;Prídavné meno
kontrole;Podstatné meno;kontrole;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
vrátite;Sloveso;vrátite;Sloveso
na;Citoslovce;na;Predložka
obvodný;Prídavné meno;obvodný;Prídavné meno
úrad;Podstatné meno;úrad;Podstatné meno
pre;Predložka;pre;Predložka
cestnú;Prídavné meno;cestnú;Prídavné meno
dopravu;Podstatné meno;dopravu;Podstatné meno
a;Spojka;a;Spojka
pozemné;Prídavné meno;pozemné;Prídavné meno
komunikácie;Podstatné meno;komunikácie;Podstatné meno
Tam;Príslovka;Tam;Zámeno
Vám;Zámeno;Vám;Zámeno
vydajú;Sloveso;vydajú;Sloveso
slovenský;Prídavné meno;slovenský;Prídavné meno
technický;Prídavné meno;technický;Prídavné meno
preukaz;Podstatné meno;preukaz;Podstatné meno
Ja;Zámeno;Ja;Zámeno
som;Sloveso;som;Sloveso
tam;Príslovka;tam;Zámeno
nikdy;Zámeno;nikdy;Zámeno
a;Spojka;a;Spojka
informácie;Podstatné meno;informácie;Podstatné meno
mi;Zámeno;mi;Zámeno
poskytli;Sloveso;poskytli;Sloveso
dokonca;Častice;dokonca;Častica
mimo;Príslovka;mimo;Predložka
úradných;Prídavné meno;úradných;Prídavné meno
hodín;Podstatné meno;hodín;Podstatné meno
Kontrola;Podstatné meno;Kontrola;Podstatné meno
čísla;Podstatné meno;čísla;Podstatné meno
karosérie;Podstatné meno;karosérie;Podstatné meno
a;Spojka;a;Spojka
motora;Podstatné meno;motora;Podstatné meno
prebehla;Sloveso;prebehla;Sloveso
bez;Predložka;bez;Predložka
problémov;Podstatné meno;problémov;Podstatné meno
Posledný;Prídavné meno;Posledný;Prídavné meno
krok;Podstatné meno;krok;Podstatné meno
je;Sloveso;je;Sloveso
vydanie;Podstatné meno;vydanie;Podstatné meno
evidenčného;Prídavné meno;evidenčného;Prídavné meno
čísla;Podstatné meno;čísla;Podstatné meno
auta;Podstatné meno;auta;Podstatné meno
Tento;Zámeno;Tento;Zámeno
dokument;Podstatné meno;dokument;Podstatné meno
mi;Zámeno;mi;Zámeno
však;Spojka;však;Častica
zobrali;Sloveso;zobrali;Sloveso
na;Citoslovce;na;Predložka
obvodnom;Prídavné meno;obvodnom;Prídavné meno
úrade;Podstatné meno;úrade;Podstatné meno
a;Spojka;a;Spojka
jeho;Zámeno;jeho;Zámeno
kópia;Podstatné meno;kópia;Podstatné meno
bola;Podstatné meno;bola;Sloveso
nedostatočná;Podstatné meno;nedostatočná;Prídavné meno
Na;Skratka;Na;Predložka
tretí;Číslovka;tretí;Číslovka
pokus;Podstatné meno;pokus;Podstatné meno
som;Sloveso;som;Sloveso
odišiel;Sloveso;odišiel;Sloveso
zo;Častice;zo;Predložka
žilinskej;Prídavné meno;žilinskej;Prídavné meno
polície;Podstatné meno;polície;Podstatné meno
s;Podstatné meno;s;Predložka
evidenčnými;Prídavné meno;evidenčnými;Prídavné meno
značkami;Podstatné meno;značkami;Podstatné meno
Jeden;Číslovka;Jeden;Číslovka
obeh;Podstatné meno;obeh;Podstatné meno
ukončí;Sloveso;ukončí;Sloveso
za;Predložka;za;Predložka
rok;Podstatné meno;rok;Podstatné meno
okolo;Príslovka;okolo;Predložka
osi;Podstatné meno;osi;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
otočí;Sloveso;otočí;Sloveso
za;Predložka;za;Predložka
hviezdnych;Prídavné meno;hviezdnych;Prídavné meno
hodín;Podstatné meno;hodín;Podstatné meno
Zem;Podstatné meno;Zem;Podstatné meno
je;Sloveso;je;Sloveso
predmetom;Podstatné meno;predmetom;Podstatné meno
skúmania;Podstatné meno;skúmania;Podstatné meno
napríklad;Častice;napríklad;Častica
kozmogónie;Podstatné meno;kozmogónie;Podstatné meno
geológie;Podstatné meno;geológie;Podstatné meno
paleontológie;Podstatné meno;paleontológie;Podstatné meno
Otáča;Sloveso;Otáča;Sloveso
sa;Zámeno;sa;Zvratné zámeno
okolo;Príslovka;okolo;Predložka
vlastnej;Prídavné meno;vlastnej;Prídavné meno
osi;Podstatné meno;osi;Podstatné meno
raz;Číslovka;raz;Číslovka
za;Predložka;za;Predložka
deň;Podstatné meno;deň;Podstatné meno
a;Spojka;a;Spojka
obieha;Sloveso;obieha;Sloveso
okolo;Príslovka;okolo;Predložka
Slnka;Podstatné meno;Slnka;Podstatné meno
raz;Číslovka;raz;Číslovka
za;Predložka;za;Predložka
rok;Podstatné meno;rok;Podstatné meno
Na;Skratka;Na;Predložka
druhej;Podstatné meno;druhej;Číslovka
strane;Podstatné meno;strane;Podstatné meno
Zem;Podstatné meno;Zem;Podstatné meno
je;Sloveso;je;Sloveso
jediná;Číslovka;jediná;Číslovka
planéta;Podstatné meno;planéta;Podstatné meno
Slnečnej;Prídavné meno;Slnečnej;Prídavné meno
sústavy;Podstatné meno;sústavy;Podstatné meno
o;Citoslovce;o;Predložka
ktorej;Zámeno;ktorej;Zámeno
vieme;Sloveso;vieme;Sloveso
že;Spojka;že;Spojka
sa;Zámeno;sa;Zvratné zámeno
na;Citoslovce;na;Predložka
nej;Zámeno;nej;Zámeno
vyvinul;Sloveso;vyvinul;Sloveso
život;Podstatné meno;život;Podstatné meno
Zem;Podstatné meno;Zem;Podstatné meno
vznikla;Sloveso;vznikla;Sloveso
ako;Spojka;ako;Spojka
horúca;Príslovka;horúca;Prídavné meno
žeravá;Prídavné meno;žeravá;Prídavné meno
guľa;Podstatné meno;guľa;Podstatné meno
skál;Podstatné meno;skál;Podstatné meno
asi;Častice;asi;Častica
pred;Predložka;pred;Predložka
miliardami;Podstatné meno;miliardami;Číslovka
rokov;Podstatné meno;rokov;Podstatné meno
Jej;Zámeno;Jej;Zámeno
povrch;Podstatné meno;povrch;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
postupne;Príslovka;postupne;Príslovka
ochladil;Sloveso;ochladil;Sloveso
a;Spojka;a;Spojka
na;Citoslovce;na;Predložka
povrchu;Podstatné meno;povrchu;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
vytvorila;Sloveso;vytvorila;Sloveso
pevná;Prídavné meno;pevná;Prídavné meno
kôra;Podstatné meno;kôra;Podstatné meno
Odvtedy;Zámeno;Odvtedy;Zámeno
sa;Zámeno;sa;Zvratné zámeno
neustále;Príslovka;neustále;Príslovka
mení;Sloveso;mení;Sloveso
Súše;Podstatné meno;Súše;Podstatné meno
resp;Skratka;resp;Značky
kontinenty;Podstatné meno;kontinenty;Podstatné meno
dnes;Príslovka;dnes;Príslovka
zaberajú;Sloveso;zaberajú;Sloveso
skoro;Príslovka;skoro;Častica
povrchu;Podstatné meno;povrchu;Podstatné meno
Zeme;Podstatné meno;Zeme;Podstatné meno
Neustály;Prídavné meno;Neustály;Prídavné meno
pohyb;Podstatné meno;pohyb;Podstatné meno
hmoty;Podstatné meno;hmoty;Podstatné meno
jadra;Podstatné meno;jadra;Podstatné meno
vytvára;Sloveso;vytvára;Sloveso
zemské;Prídavné meno;zemské;Prídavné meno
magnetické;Prídavné meno;magnetické;Prídavné meno
pole;Podstatné meno;pole;Podstatné meno
Nad;Predložka;Nad;Predložka
jadrom;Podstatné meno;jadrom;Podstatné meno
sa;Zámeno;sa;Zvratné zámeno
nachádza;Sloveso;nachádza;Sloveso
vrstva;Podstatné meno;vrstva;Podstatné meno
nazývaná;Prídavné meno;nazývaná;Príčastie - Sloveso
