Slovo;Slovný druh;Slovo2;Slovný druh2
posledné;Prídavné meno;posledné;Prídavné meno
slová;Podstatné meno;slová;Podstatné meno
adresoval;Sloveso;adresoval;Sloveso
mladým;Prídavné meno;mladým;Prídavné meno
ľuďom;Podstatné meno;ľuďom;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Povedal;Sloveso;Povedal;Sloveso
:;Interpunkcia;:;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Hľadal;Sloveso;Hľadal;Sloveso
som;Sloveso;som;Sloveso
vás;Zámeno;vás;Zámeno
a;Spojka;a;Spojka
teraz;Príslovka;teraz;Príslovka
ste;Sloveso;ste;Sloveso
vy;Zámeno;vy;Zámeno
našli;Sloveso;našli;Sloveso
mňa;Zámeno;mňa;Zámeno
.;Interpunkcia;.;Interpunkcia
Ďakujem;Sloveso;Ďakujem;Sloveso
vám;Zámeno;vám;Zámeno
"""";Interpunkcia;"""";Interpunkcia
.;Interpunkcia;.;Interpunkcia
Pokrstený;Príčastie - Sloveso;Pokrstený;Príčastie - Sloveso
bol;Sloveso;bol;Sloveso
20;Číslica;20;Číslica
.;Interpunkcia;.;Interpunkcia
júna;Podstatné meno;júna;Podstatné meno
1920;Číslica;1920;Číslica
.;Interpunkcia;.;Interpunkcia
Rodina;Podstatné meno;Rodina;Podstatné meno
Wojtyłovcov;Podstatné meno;Wojtyłovcov;Podstatné meno
žila;Sloveso;žila;Sloveso
skromne;Príslovka;skromne;Príslovka
.;Interpunkcia;.;Interpunkcia
Matka;Podstatné meno;Matka;Podstatné meno
pracovala;Sloveso;pracovala;Sloveso
príležitostne;Príslovka;príležitostne;Príslovka
ako;Spojka;ako;Spojka
krajčírka;Podstatné meno;krajčírka;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predložka;V;Predložka
detstve;Podstatné meno;detstve;Podstatné meno
Karola;Podstatné meno;Karola;Podstatné meno
najčastejšie;Príslovka;najčastejšie;Príslovka
volali;Sloveso;volali;Sloveso
zdrobnenou;Príčastie - Sloveso;zdrobnenou;Prídavné meno
formou;Podstatné meno;formou;Podstatné meno
Lolek;Podstatné meno;Lolek;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Bol;Sloveso;Bol;Sloveso
to;Zámeno;to;Zámeno
chlapec;Podstatné meno;chlapec;Podstatné meno
veľmi;Príslovka;veľmi;Príslovka
talentovaný;Príčastie - Sloveso;talentovaný;Prídavné meno
a;Spojka;a;Spojka
rád;Prídavné meno;rád;Prídavné meno
športoval;Sloveso;športoval;Sloveso
.;Interpunkcia;.;Interpunkcia
Pravidelne;Príslovka;Pravidelne;Príslovka
hrával;Sloveso;hrával;Sloveso
futbal;Podstatné meno;futbal;Podstatné meno
,;Interpunkcia;,;Interpunkcia
v;Predložka;v;Predložka
zime;Podstatné meno;zime;Podstatné meno
lyžoval;Sloveso;lyžoval;Sloveso
.;Interpunkcia;.;Interpunkcia
V;Predložka;V;Predložka
roku;Podstatné meno;roku;Podstatné meno
1930;Číslica;1930;Číslica
bol;Sloveso;bol;Sloveso
Karol;Podstatné meno;Karol;Podstatné meno
Wojtyła;Podstatné meno;Wojtyła;Podstatné meno
prijatý;Príčastie - Sloveso;prijatý;Príčastie - Sloveso
na;Predložka;na;Predložka
Štátne;Prídavné meno;Štátne;Prídavné meno
chlapčenské;Prídavné meno;chlapčenské;Prídavné meno
gymnázium;Podstatné meno;gymnázium;Podstatné meno
Marcina;Prídavné meno;Marcina;Podstatné meno
Wadowity;Podstatné meno;Wadowity;Podstatné meno
vo;Predložka;vo;Predložka
Wadowiciach;Podstatné meno;Wadowiciach;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Otec;Podstatné meno;Otec;Podstatné meno
zomrel;Sloveso;zomrel;Sloveso
po;Predložka;po;Predložka
zdĺhavej;Prídavné meno;zdĺhavej;Prídavné meno
chorobe;Podstatné meno;chorobe;Podstatné meno
18;Číslica;18;Číslica
.;Interpunkcia;.;Interpunkcia
februára;Podstatné meno;februára;Podstatné meno
1941;Číslica;1941;Číslica
.;Interpunkcia;.;Interpunkcia
Mal;Sloveso;Mal;Sloveso
veľké;Prídavné meno;veľké;Prídavné meno
nadanie;Podstatné meno;nadanie;Podstatné meno
na;Predložka;na;Predložka
jazyky;Podstatné meno;jazyky;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Plynule;Príslovka;Plynule;Príslovka
hovoril;Sloveso;hovoril;Sloveso
deviatimi;Číslovka;deviatimi;Číslovka
jazykmi;Podstatné meno;jazykmi;Podstatné meno
:;Interpunkcia;:;Interpunkcia
po;Predložka;po;Neurčiteľný slovný druh
poľsky;Neurčiteľný slovný druh;poľsky;Príslovka
,;Interpunkcia;,;Interpunkcia
slovensky;Citový výraz;slovensky;Príslovka
,;Interpunkcia;,;Interpunkcia
rusky;Príslovka;rusky;Príslovka
,;Interpunkcia;,;Interpunkcia
taliansky;Prídavné meno;taliansky;Príslovka
,;Interpunkcia;,;Interpunkcia
francúzsky;Prídavné meno;francúzsky;Príslovka
,;Interpunkcia;,;Interpunkcia
španielsky;Prídavné meno;španielsky;Príslovka
,;Interpunkcia;,;Interpunkcia
portugalsky;Neurčiteľný slovný druh;portugalsky;Príslovka
,;Interpunkcia;,;Interpunkcia
nemecky;Príslovka;nemecky;Príslovka
a;Spojka;a;Spojka
anglicky;Príslovka;anglicky;Príslovka
a;Spojka;a;Spojka
okrem;Predložka;okrem;Predložka
toho;Zámeno;toho;Zámeno
ovládal;Sloveso;ovládal;Sloveso
latinčinu;Podstatné meno;latinčinu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Po;Predložka;Po;Predložka
príchode;Podstatné meno;príchode;Podstatné meno
ho;Zámeno;ho;Zámeno
kardinál;Podstatné meno;kardinál;Podstatné meno
informoval;Sloveso;informoval;Sloveso
,;Interpunkcia;,;Interpunkcia
že;Spojka;že;Spojka
4;Číslica;4;Číslica
.;Interpunkcia;.;Interpunkcia
júla;Podstatné meno;júla;Podstatné meno
ho;Zámeno;ho;Zámeno
pápež;Podstatné meno;pápež;Podstatné meno
Pius;Podstatné meno;Pius;Podstatné meno
XII;Číslica;XII;Číslica
.;Interpunkcia;.;Interpunkcia
vymenoval;Sloveso;vymenoval;Sloveso
za;Predložka;za;Predložka
titulárneho;Prídavné meno;titulárneho;Prídavné meno
biskupa;Podstatné meno;biskupa;Podstatné meno
ombijského;Prídavné meno;ombijského;Prídavné meno
a;Spojka;a;Spojka
pomocného;Prídavné meno;pomocného;Prídavné meno
biskupa;Podstatné meno;biskupa;Podstatné meno
arcibiskupa;Podstatné meno;arcibiskupa;Podstatné meno
Baziaka;Podstatné meno;Baziaka;Podstatné meno
,;Interpunkcia;,;Interpunkcia
apoštolského;Prídavné meno;apoštolského;Prídavné meno
administrátora;Podstatné meno;administrátora;Podstatné meno
Krakovskej;Prídavné meno;Krakovskej;Prídavné meno
arcidiecézy;Podstatné meno;arcidiecézy;Podstatné meno
.;Interpunkcia;.;Interpunkcia
5;Číslica;5;Číslica
.;Interpunkcia;.;Interpunkcia
októbra;Podstatné meno;októbra;Podstatné meno
1962;Číslica;1962;Číslica
odcestoval;Sloveso;odcestoval;Sloveso
biskup;Podstatné meno;biskup;Podstatné meno
Karol;Podstatné meno;Karol;Podstatné meno
Wojtyła;Podstatné meno;Wojtyła;Podstatné meno
do;Predložka;do;Predložka
Ríma;Podstatné meno;Ríma;Podstatné meno
,;Interpunkcia;,;Interpunkcia
aby;Spojka;aby;Spojka
sa;Zvratné zámeno;sa;Zvratné zámeno
zúčastnil;Sloveso;zúčastnil;Sloveso
na;Predložka;na;Predložka
2;Číslica;2;Číslica
.;Interpunkcia;.;Interpunkcia
vatikánskom;Prídavné meno;vatikánskom;Prídavné meno
koncile;Podstatné meno;koncile;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Pred;Predložka;Pred;Predložka
koncilom;Podstatné meno;koncilom;Podstatné meno
poslal;Sloveso;poslal;Sloveso
biskup;Podstatné meno;biskup;Podstatné meno
Wojtyła;Podstatné meno;Wojtyła;Podstatné meno
esej;Podstatné meno;esej;Podstatné meno
zmocnencom;Podstatné meno;zmocnencom;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorí;Zámeno;ktorí;Zámeno
pripravovali;Sloveso;pripravovali;Sloveso
koncil;Podstatné meno;koncil;Podstatné meno
.;Interpunkcia;.;Interpunkcia
V;Predložka;V;Predložka
auguste;Podstatné meno;auguste;Podstatné meno
1978;Číslica;1978;Číslica
,;Interpunkcia;,;Interpunkcia
po;Predložka;po;Predložka
smrti;Podstatné meno;smrti;Podstatné meno
pápeža;Podstatné meno;pápeža;Podstatné meno
Pavla;Podstatné meno;Pavla;Podstatné meno
VI;Číslica;VI;Číslica
.;Interpunkcia;.;Interpunkcia
,;Interpunkcia;,;Interpunkcia
sa;Zvratné zámeno;sa;Zvratné zámeno
Karol;Podstatné meno;Karol;Podstatné meno
Wojty;Podstatné meno;;
ła;Zvratné zámeno;;
zúčastnil;Sloveso;zúčastnil;Sloveso
na;Predložka;na;Predložka
konkláve;Podstatné meno;konkláve;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktoré;Zámeno;ktoré;Zámeno
zvolilo;Sloveso;zvolilo;Sloveso
Albina;Prídavné meno;Albina;Podstatné meno
kardinála;Podstatné meno;kardinála;Podstatné meno
Lucianiho;Podstatné meno;Lucianiho;Podstatné meno
,;Interpunkcia;,;Interpunkcia
benátskeho;Prídavné meno;benátskeho;Prídavné meno
patriarchu;Podstatné meno;patriarchu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
za;Predložka;za;Predložka
pápeža;Podstatné meno;pápeža;Podstatné meno
Jána;Podstatné meno;Jána;Podstatné meno
Pavla;Podstatné meno;Pavla;Podstatné meno
I;Číslica;I;Číslica
.;Interpunkcia;.;Interpunkcia
.;Interpunkcia;.;Interpunkcia
Vlastný;Prídavné meno;Vlastný;Prídavné meno
motív;Podstatné meno;motív;Podstatné meno
tohto;Zámeno;tohto;Zámeno
činu;Podstatné meno;činu;Podstatné meno
je;Sloveso;je;Sloveso
sporný;Prídavné meno;sporný;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Obidvaja;Číslovka;Obidvaja;Číslovka
spolu;Príslovka;spolu;Príslovka
chvíľku;Podstatné meno;chvíľku;Podstatné meno
hovorili;Sloveso;hovorili;Sloveso
osamote;Príslovka;osamote;Príslovka
.;Interpunkcia;.;Interpunkcia
Takisto;Zámeno;Takisto;Častica
mal;Sloveso;mal;Sloveso
v;Predložka;v;Predložka
pravom;Prídavné meno;pravom;Prídavné meno
kolene;Podstatné meno;kolene;Podstatné meno
bolestivú;Prídavné meno;bolestivú;Prídavné meno
artritídu;Podstatné meno;artritídu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorá;Zámeno;ktorá;Zámeno
sa;Zvratné zámeno;sa;Zvratné zámeno
mu;Zámeno;mu;Zámeno
vyvinula;Sloveso;vyvinula;Sloveso
po;Predložka;po;Predložka
výmene;Podstatné meno;výmene;Podstatné meno
bedrového;Prídavné meno;bedrového;Prídavné meno
kĺbu;Podstatné meno;kĺbu;Podstatné meno
,;Interpunkcia;,;Interpunkcia
takže;Spojka;takže;Spojka
iba;Častica;iba;Častica
zriedkavo;Príslovka;zriedkavo;Príslovka
chodil;Sloveso;chodil;Sloveso
na;Predložka;na;Predložka
verejnosti;Podstatné meno;verejnosti;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Aj;Častica;Aj;Častica
napriek;Predložka;napriek;Predložka
tomu;Zámeno;tomu;Zámeno
pokračoval;Sloveso;pokračoval;Sloveso
vo;Predložka;vo;Predložka
svojich;Zámeno;svojich;Zámeno
cestách;Podstatné meno;cestách;Podstatné meno
po;Predložka;po;Predložka
celom;Prídavné meno;celom;Prídavné meno
svete;Podstatné meno;svete;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Dokonca;Spojka;Dokonca;Častica
boli;Sloveso;boli;Sloveso
navrhnuté;Príčastie - Sloveso;navrhnuté;Príčastie - Sloveso
hranice;Podstatné meno;hranice;Podstatné meno
pre;Predložka;pre;Predložka
funkčné;Prídavné meno;funkčné;Prídavné meno
obdobie;Podstatné meno;obdobie;Podstatné meno
pápežov;Podstatné meno;pápežov;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Keď;Spojka;Keď;Spojka
potichu;Príslovka;potichu;Príslovka
zamával;Sloveso;zamával;Sloveso
olivovou;Prídavné meno;olivovou;Prídavné meno
vetvičkou;Podstatné meno;vetvičkou;Podstatné meno
,;Interpunkcia;,;Interpunkcia
zahrnuli;Sloveso;zahrnuli;Sloveso
ho;Zámeno;ho;Zámeno
jasotom;Podstatné meno;jasotom;Podstatné meno
tisíce;Číslovka;tisíce;Číslovka
veriacich;Príčastie - Sloveso;veriacich;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Sledoval;Sloveso;Sledoval;Sloveso
ju;Zámeno;ju;Zámeno
v;Predložka;v;Predložka
televízii;Podstatné meno;televízii;Podstatné meno
vo;Predložka;vo;Predložka
svojom;Zámeno;svojom;Zámeno
byte;Podstatné meno;byte;Podstatné meno
s;Predložka;s;Predložka
výhľadom;Podstatné meno;výhľadom;Podstatné meno
na;Predložka;na;Predložka
Námestie;Podstatné meno;Námestie;Podstatné meno
svätého;Prídavné meno;svätého;Prídavné meno
Petra;Podstatné meno;Petra;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Mnoho;Číslovka;Mnoho;Číslovka
predstaviteľov;Podstatné meno;predstaviteľov;Podstatné meno
krajín;Podstatné meno;krajín;Podstatné meno
z;Predložka;z;Predložka
celého;Prídavné meno;celého;Prídavné meno
sveta;Podstatné meno;sveta;Podstatné meno
vyjadrilo;Sloveso;vyjadrilo;Sloveso
svoju;Zámeno;svoju;Zámeno
sústrasť;Podstatné meno;sústrasť;Podstatné meno
(;Interpunkcia;(;Interpunkcia
pozri;Sloveso;pozri;Sloveso
nižšie;Príslovka;nižšie;Príslovka
);Interpunkcia;);Interpunkcia
.;Interpunkcia;.;Interpunkcia
Dav;Podstatné meno;Dav;Podstatné meno
vo;Predložka;vo;Predložka
Vatikáne;Podstatné meno;Vatikáne;Podstatné meno
po;Predložka;po;Predložka
oznámení;Podstatné meno;oznámení;Podstatné meno
jeho;Zámeno;jeho;Zámeno
smrti;Podstatné meno;smrti;Podstatné meno
tlieskal;Sloveso;tlieskal;Sloveso
,;Interpunkcia;,;Interpunkcia
čo;Zámeno;čo;Zámeno
je;Sloveso;je;Sloveso
tradičný;Prídavné meno;tradičný;Prídavné meno
taliansky;Prídavné meno;taliansky;Prídavné meno
zvyk;Podstatné meno;zvyk;Podstatné meno
znamenajúci;Príčastie - Sloveso;znamenajúci;Príčastie - Sloveso
úctu;Podstatné meno;úctu;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Množstvo;Podstatné meno;Množstvo;Podstatné meno
krajín;Podstatné meno;krajín;Podstatné meno
s;Predložka;s;Predložka
majoritným;Prídavné meno;majoritným;Prídavné meno
katolíckym;Prídavné meno;katolíckym;Prídavné meno
obyvateľstvom;Podstatné meno;obyvateľstvom;Podstatné meno
vyhlásilo;Sloveso;vyhlásilo;Sloveso
štátny;Prídavné meno;štátny;Prídavné meno
smútok;Podstatné meno;smútok;Podstatné meno
za;Predložka;za;Predložka
Jána;Podstatné meno;Jána;Podstatné meno
Pavla;Podstatné meno;Pavla;Podstatné meno
II;Číslica;II;Číslica
.;Interpunkcia;.;Interpunkcia
Paraguay;Citový výraz;Paraguay;Podstatné meno
a;Spojka;a;Spojka
Gabon;Podstatné meno;Gabon;Podstatné meno
vyhlásili;Sloveso;vyhlásili;Sloveso
päťdňový;Prídavné meno;päťdňový;Prídavné meno
smútok;Podstatné meno;smútok;Podstatné meno
,;Interpunkcia;,;Interpunkcia
Kostarika;Podstatné meno;Kostarika;Podstatné meno
štvordňový;Prídavné meno;štvordňový;Prídavné meno
.;Interpunkcia;.;Interpunkcia
Španielsko;Podstatné meno;Španielsko;Podstatné meno
a;Spojka;a;Spojka
Peru;Podstatné meno;Peru;Podstatné meno
vyhlásili;Sloveso;vyhlásili;Sloveso
jednodňový;Prídavné meno;jednodňový;Prídavné meno
smútok;Podstatné meno;smútok;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Nemecko;Podstatné meno;Nemecko;Podstatné meno
a;Spojka;a;Spojka
Francúzsko;Podstatné meno;Francúzsko;Podstatné meno
nariadilo;Sloveso;nariadilo;Sloveso
stiahnutie;Podstatné meno;stiahnutie;Podstatné meno
vlajok;Podstatné meno;vlajok;Podstatné meno
na;Predložka;na;Predložka
pol;Číslovka;pol;Číslovka
žrde;Podstatné meno;žrde;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Toto;Zámeno;Toto;Zámeno
vyhlásenie;Podstatné meno;vyhlásenie;Podstatné meno
vyvolalo;Sloveso;vyvolalo;Sloveso
kontroverzné;Prídavné meno;kontroverzné;Prídavné meno
reakcie;Podstatné meno;reakcie;Podstatné meno
veľkej;Prídavné meno;veľkej;Prídavné meno
časti;Podstatné meno;časti;Podstatné meno
obyvateľstva;Podstatné meno;obyvateľstva;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Komentátori;Podstatné meno;Komentátori;Podstatné meno
zastávajú;Sloveso;zastávajú;Sloveso
názor;Podstatné meno;názor;Podstatné meno
,;Interpunkcia;,;Interpunkcia
že;Spojka;že;Spojka
írska;Prídavné meno;írska;Prídavné meno
reakcia;Podstatné meno;reakcia;Podstatné meno
môže;Sloveso;môže;Sloveso
naznačovať;Sloveso;naznačovať;Sloveso
odklon;Podstatné meno;odklon;Podstatné meno
spoločnosti;Podstatné meno;spoločnosti;Podstatné meno
a;Spojka;a;Spojka
politiky;Podstatné meno;politiky;Podstatné meno
od;Predložka;od;Predložka
cirkvi;Podstatné meno;cirkvi;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorá;Zámeno;ktorá;Zámeno
mala;Sloveso;mala;Sloveso
v;Predložka;v;Predložka
tejto;Zámeno;tejto;Zámeno
krajine;Podstatné meno;krajine;Podstatné meno
veľkú;Prídavné meno;veľkú;Prídavné meno
vážnosť;Podstatné meno;vážnosť;Podstatné meno
.;Interpunkcia;.;Interpunkcia
"""";Interpunkcia;"""";Interpunkcia
Ján;Podstatné meno;Ján;Podstatné meno
Pavol;Podstatné meno;Pavol;Podstatné meno
Veľký;Podstatné meno;Veľký;Prídavné meno
"""";Interpunkcia;"""";Interpunkcia
Členovia;Podstatné meno;Členovia;Podstatné meno
kardinálskeho;Prídavné meno;kardinálskeho;Prídavné meno
zboru;Podstatné meno;zboru;Podstatné meno
,;Interpunkcia;,;Interpunkcia
v;Predložka;v;Predložka
čase;Podstatné meno;čase;Podstatné meno
pápežovej;Prídavné meno;pápežovej;Prídavné meno
smrti;Podstatné meno;smrti;Podstatné meno
mladší;Prídavné meno;mladší;Prídavné meno
ako;Spojka;ako;Spojka
80;Číslica;80;Číslica
rokov;Podstatné meno;rokov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
tvoria;Sloveso;tvoria;Sloveso
zbor;Podstatné meno;zbor;Podstatné meno
voliteľov;Podstatné meno;voliteľov;Podstatné meno
nového;Prídavné meno;nového;Prídavné meno
pápeža;Podstatné meno;pápeža;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Preto;Zámeno;Preto;Zámeno
,;Interpunkcia;,;Interpunkcia
aby;Spojka;aby;Spojka
Katechizmus;Podstatné meno;Katechizmus;Podstatné meno
katolíckej;Prídavné meno;katolíckej;Prídavné meno
cirkvi;Podstatné meno;cirkvi;Podstatné meno
zodpovedal;Sloveso;zodpovedal;Sloveso
týmto;Zámeno;týmto;Zámeno
požiadavkám;Podstatné meno;požiadavkám;Podstatné meno
,;Interpunkcia;,;Interpunkcia
preberá;Sloveso;preberá;Sloveso
na;Predložka;na;Predložka
jednej;Číslovka;jednej;Číslovka
strane;Podstatné meno;strane;Podstatné meno
starodávne;Prídavné meno;starodávne;Prídavné meno
zaužívané;Príčastie - Sloveso;zaužívané;Príčastie - Sloveso
usporiadanie;Podstatné meno;usporiadanie;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktorého;Zámeno;ktorého;Zámeno
sa;Zvratné zámeno;sa;Zvratné zámeno
pridŕžal;Sloveso;pridŕžal;Sloveso
už;Častica;už;Častica
katechizmus;Podstatné meno;katechizmus;Podstatné meno
pápeža;Podstatné meno;pápeža;Podstatné meno
Pia;Číslica;Pia;Podstatné meno
V;Značky;V;Číslica
.;Interpunkcia;.;Interpunkcia
,;Interpunkcia;,;Interpunkcia
zároveň;Príslovka;zároveň;Príslovka
sa;Zvratné zámeno;sa;Zvratné zámeno
však;Častica;však;Spojka
obsah;Podstatné meno;obsah;Podstatné meno
podáva;Sloveso;podáva;Sloveso
novým;Prídavné meno;novým;Prídavné meno
spôsobom;Podstatné meno;spôsobom;Podstatné meno
,;Interpunkcia;,;Interpunkcia
aby;Spojka;aby;Spojka
sa;Zvratné zámeno;sa;Zvratné zámeno
odpovedalo;Sloveso;odpovedalo;Sloveso
na;Predložka;na;Predložka
otázky;Podstatné meno;otázky;Podstatné meno
novej;Prídavné meno;novej;Prídavné meno
doby;Podstatné meno;doby;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Ján;Podstatné meno;Ján;Podstatné meno
Pavol;Podstatné meno;Pavol;Podstatné meno
napísal;Sloveso;napísal;Sloveso
množstvo;Podstatné meno;množstvo;Podstatné meno
dôležitých;Prídavné meno;dôležitých;Prídavné meno
dokumentov;Podstatné meno;dokumentov;Podstatné meno
,;Interpunkcia;,;Interpunkcia
ktoré;Zámeno;ktoré;Zámeno
podľa;Predložka;podľa;Predložka
mnohých;Číslovka;mnohých;Číslovka
pozorovateľov;Podstatné meno;pozorovateľov;Podstatné meno
budú;Sloveso;budú;Sloveso
mať;Sloveso;mať;Sloveso
dlhotrvajúci;Príčastie - Sloveso;dlhotrvajúci;Prídavné meno
dopad;Podstatné meno;dopad;Podstatné meno
na;Predložka;na;Predložka
cirkev;Podstatné meno;cirkev;Podstatné meno
a;Spojka;a;Spojka
svet;Podstatné meno;svet;Podstatné meno
.;Interpunkcia;.;Interpunkcia
Najdôležitejšími;Prídavné meno;Najdôležitejšími;Prídavné meno
písomnými;Prídavné meno;písomnými;Prídavné meno
dokumentami;Podstatné meno;dokumentami;Podstatné meno
